ReservaID,FechaEntrada,FechaSalida,Noches,TipoHabitacion,Plan,Mercado,Adultos,Ninos,TotalPersonas,TarifaNoche,ServiciosExtra,CostoServicios,Descuento,TotalReserva,Estado,CanalReserva,EsFinDeSemana,Mes,Trimestre,Temporada
RES000144,2023-01-03,2023-01-04,1,Familiar,Media Pensión,Brasil,2,3,5,52526.25,Ninguno,0,0.0,52526.25,Check-in,Booking.com,False,2023-01,T1,Alta
RES000145,2023-01-03,2023-01-07,4,Suite,Todo Incluido,Europa,1,3,4,76230.0,Ninguno,0,0.0,304920.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000146,2023-01-03,2023-01-07,4,Suite,Alojamiento + Desayuno,Brasil,4,0,4,55343.75,"Desayuno, Spa",3000,0.0,224375.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000147,2023-01-03,2023-01-04,1,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Ninguno,0,0.0,18500.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000148,2023-01-03,2023-01-05,2,Familiar,Solo Alojamiento,Argentina,3,2,5,31500.0,Ninguno,0,0.0,63000.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000149,2023-01-03,2023-01-08,5,Suite,Alojamiento + Desayuno,Estados Unidos,1,2,3,60156.25,Estacionamiento,1500,32227.03,270054.22,Check-out,Booking.com,False,2023-01,T1,Alta
RES000150,2023-01-03,2023-01-06,3,Superior,Media Pensión,Estados Unidos,2,1,3,44406.25,"Desayuno, Cama Adicional",3000,0.0,136218.75,Check-out,Booking.com,False,2023-01,T1,Alta
RES000151,2023-01-03,2023-01-04,1,Suite,Media Pensión,Argentina,4,0,4,55825.0,Ninguno,0,0.0,55825.0,Check-out,Directo,False,2023-01,T1,Alta
RES000152,2023-01-03,2023-01-05,2,Standard,Todo Incluido,Argentina,1,0,1,30525.0,Ninguno,0,0.0,61050.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000153,2023-01-03,2023-01-06,3,Familiar,Media Pensión,Europa,4,0,4,54810.0,Estacionamiento,1500,0.0,165930.0,Check-out,Despegar,False,2023-01,T1,Alta
RES000154,2023-01-03,2023-01-06,3,Familiar,Alojamiento + Desayuno,Estados Unidos,1,3,4,49218.75,"Desayuno, Estacionamiento",3000,0.0,150656.25,Check-in,Sitio Web,False,2023-01,T1,Alta
RES000155,2023-01-03,2023-01-07,4,Superior,Media Pensión,Brasil,1,0,1,40853.75,Estacionamiento,1500,0.0,164915.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000156,2023-01-03,2023-01-09,6,Familiar,Media Pensión,Argentina,2,1,3,45675.0,Cama Adicional,1500,0.0,275550.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000157,2023-01-03,2023-01-05,2,Standard,Media Pensión,Argentina,1,0,1,26825.0,Desayuno,1500,0.0,55150.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000158,2023-01-03,2023-01-06,3,Suite,Solo Alojamiento,Estados Unidos,1,3,4,48125.0,"Spa, Cama Adicional",3000,0.0,147375.0,Check-in,Agencia,False,2023-01,T1,Alta
RES000159,2023-01-03,2023-01-04,1,Suite,Alojamiento + Desayuno,Argentina,4,0,4,48125.0,Ninguno,0,0.0,48125.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000160,2023-01-03,2023-01-07,4,Familiar,Todo Incluido,Argentina,3,0,3,51975.0,Spa,1500,0.0,209400.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000161,2023-01-03,2023-01-08,5,Standard,Media Pensión,Argentina,1,0,1,26825.0,Ninguno,0,7805.4,126319.6,Cancelada,Booking.com,False,2023-01,T1,Alta
RES000162,2023-01-03,2023-01-07,4,Standard,Alojamiento + Desayuno,Estados Unidos,1,0,1,28906.25,Desayuno,1500,9762.36,107362.64,Check-out,Booking.com,False,2023-01,T1,Alta
RES000163,2023-01-03,2023-01-06,3,Familiar,Alojamiento + Desayuno,Argentina,1,1,2,39375.0,"Desayuno, Estacionamiento",3000,0.0,121125.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000164,2023-01-03,2023-01-05,2,Suite,Alojamiento + Desayuno,Argentina,4,0,4,48125.0,Estacionamiento,1500,0.0,97750.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000165,2023-01-03,2023-01-06,3,Standard,Todo Incluido,Brasil,2,0,2,35103.75,Desayuno,1500,0.0,106811.25,Check-out,Booking.com,False,2023-01,T1,Alta
RES000166,2023-01-03,2023-01-06,3,Superior,Todo Incluido,Brasil,2,1,3,46488.75,Ninguno,0,0.0,139466.25,Check-out,Booking.com,False,2023-01,T1,Alta
RES000167,2023-01-03,2023-01-05,2,Suite,Alojamiento + Desayuno,Argentina,1,2,3,48125.0,Cama Adicional,1500,0.0,97750.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000168,2023-01-03,2023-01-06,3,Superior,Alojamiento + Desayuno,Argentina,1,2,3,30625.0,Estacionamiento,1500,0.0,93375.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000169,2023-01-03,2023-01-05,2,Superior,Todo Incluido,Argentina,1,0,1,40425.0,Desayuno,1500,0.0,82350.0,Check-out,Agencia,False,2023-01,T1,Alta
RES000170,2023-01-03,2023-01-04,1,Familiar,Media Pensión,Estados Unidos,1,4,5,57093.75,Desayuno,1500,0.0,58593.75,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000171,2023-01-03,2023-01-06,3,Familiar,Media Pensión,Argentina,3,0,3,45675.0,Spa,1500,0.0,138525.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000172,2023-01-03,2023-01-07,4,Superior,Media Pensión,Argentina,3,0,3,35525.0,Ninguno,0,11571.56,130528.44,Check-out,Booking.com,False,2023-01,T1,Alta
RES000173,2023-01-03,2023-01-05,2,Standard,Media Pensión,Argentina,2,0,2,26825.0,Desayuno,1500,2824.36,52325.64,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000174,2023-01-03,2023-01-05,2,Familiar,Solo Alojamiento,Brasil,2,3,5,36225.0,"Estacionamiento, Spa",3000,0.0,75450.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000175,2023-01-03,2023-01-06,3,Suite,Todo Incluido,Estados Unidos,2,2,4,79406.25,Estacionamiento,1500,23660.49,216058.26,Check-out,Booking.com,False,2023-01,T1,Alta
RES000176,2023-01-03,2023-01-06,3,Superior,Media Pensión,Estados Unidos,2,1,3,44406.25,Ninguno,0,0.0,133218.75,Check-out,Despegar,False,2023-01,T1,Alta
RES000177,2023-01-03,2023-01-06,3,Familiar,Solo Alojamiento,Estados Unidos,3,2,5,39375.0,Ninguno,0,0.0,118125.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000178,2023-01-03,2023-01-06,3,Suite,Alojamiento + Desayuno,Europa,1,0,1,57750.0,Desayuno,1500,0.0,174750.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000179,2023-01-03,2023-01-07,4,Familiar,Todo Incluido,Argentina,1,4,5,51975.0,Spa,1500,0.0,209400.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000180,2023-01-03,2023-01-05,2,Suite,Media Pensión,Argentina,1,1,2,55825.0,Ninguno,0,0.0,111650.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000181,2023-01-03,2023-01-07,4,Suite,Todo Incluido,Argentina,3,0,3,63525.0,Ninguno,0,0.0,254100.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000182,2023-01-03,2023-01-06,3,Superior,Todo Incluido,Europa,3,0,3,48510.0,Desayuno,1500,9281.87,137748.13,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000183,2023-01-03,2023-01-05,2,Superior,Solo Alojamiento,Otros Latinoamérica,2,0,2,26950.0,Ninguno,0,0.0,53900.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000184,2023-01-03,2023-01-06,3,Suite,Solo Alojamiento,Otros Latinoamérica,4,0,4,42350.0,Desayuno,1500,0.0,128550.0,Check-in,Despegar,False,2023-01,T1,Alta
RES000185,2023-01-03,2023-01-06,3,Suite,Todo Incluido,Brasil,3,1,4,73053.75,Ninguno,0,0.0,219161.25,Check-out,Agencia,False,2023-01,T1,Alta
RES000186,2023-01-03,2023-01-07,4,Superior,Alojamiento + Desayuno,Argentina,2,1,3,30625.0,Desayuno,1500,0.0,124000.0,Check-out,Expedia,False,2023-01,T1,Alta
RES000187,2023-01-03,2023-01-05,2,Superior,Media Pensión,Argentina,3,0,3,35525.0,Ninguno,0,0.0,71050.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000188,2023-01-03,2023-01-09,6,Standard,Media Pensión,Brasil,2,0,2,30848.75,Desayuno,1500,18601.62,167990.88,Check-out,Booking.com,False,2023-01,T1,Alta
RES000189,2023-01-03,2023-01-06,3,Superior,Todo Incluido,Argentina,2,1,3,40425.0,Ninguno,0,0.0,121275.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000190,2023-01-03,2023-01-07,4,Familiar,Media Pensión,Argentina,3,1,4,45675.0,Ninguno,0,0.0,182700.0,Check-out,Expedia,False,2023-01,T1,Alta
RES000191,2023-01-03,2023-01-06,3,Familiar,Solo Alojamiento,Argentina,3,2,5,31500.0,Desayuno,1500,0.0,96000.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000192,2023-01-03,2023-01-05,2,Familiar,Alojamiento + Desayuno,Otros Latinoamérica,4,0,4,43312.5,"Desayuno, Estacionamiento",3000,0.0,89625.0,Check-out,Despegar,False,2023-01,T1,Alta
RES000193,2023-01-03,2023-01-10,7,Superior,Todo Incluido,Argentina,3,0,3,40425.0,Spa,1500,14421.75,270053.25,Check-out,Expedia,False,2023-01,T1,Alta
RES000194,2023-01-03,2023-01-06,3,Suite,Media Pensión,Argentina,1,3,4,55825.0,Desayuno,1500,19017.55,149957.45,Check-in,Agencia,False,2023-01,T1,Alta
RES000195,2023-01-03,2023-01-07,4,Familiar,Media Pensión,Estados Unidos,2,3,5,57093.75,Desayuno,1500,0.0,229875.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000196,2023-01-03,2023-01-04,1,Superior,Solo Alojamiento,Europa,1,0,1,29400.0,Ninguno,0,0.0,29400.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000197,2023-01-03,2023-01-06,3,Superior,Alojamiento + Desayuno,Otros Latinoamérica,1,2,3,33687.5,Ninguno,0,0.0,101062.5,Check-in,Booking.com,False,2023-01,T1,Alta
RES000198,2023-01-03,2023-01-06,3,Familiar,Media Pensión,Brasil,3,1,4,52526.25,Estacionamiento,1500,0.0,159078.75,Check-in,Booking.com,False,2023-01,T1,Alta
RES000199,2023-01-03,2023-01-06,3,Suite,Solo Alojamiento,Estados Unidos,4,0,4,48125.0,Ninguno,0,0.0,144375.0,Check-in,Sitio Web,False,2023-01,T1,Alta
RES000200,2023-01-03,2023-01-06,3,Suite,Solo Alojamiento,Argentina,4,0,4,38500.0,"Desayuno, Spa",3000,0.0,118500.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000201,2023-01-03,2023-01-06,3,Standard,Todo Incluido,Argentina,1,0,1,30525.0,Ninguno,0,0.0,91575.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000202,2023-01-03,2023-01-05,2,Superior,Alojamiento + Desayuno,Brasil,1,2,3,35218.75,Desayuno,1500,0.0,71937.5,Check-out,Directo,False,2023-01,T1,Alta
RES000203,2023-01-03,2023-01-06,3,Suite,Todo Incluido,Argentina,4,0,4,63525.0,"Desayuno, Estacionamiento",3000,0.0,193575.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000204,2023-01-03,2023-01-04,1,Familiar,Alojamiento + Desayuno,Brasil,2,3,5,45281.25,Ninguno,0,2370.67,42910.58,Check-out,Booking.com,False,2023-01,T1,Alta
RES000205,2023-01-03,2023-01-07,4,Standard,Alojamiento + Desayuno,Brasil,2,0,2,26593.75,Desayuno,1500,0.0,107875.0,Check-out,Agencia,False,2023-01,T1,Alta
RES000206,2023-01-03,2023-01-06,3,Standard,Media Pensión,Brasil,1,0,1,30848.75,"Desayuno, Spa",3000,7631.56,87914.69,Check-out,Booking.com,False,2023-01,T1,Alta
RES000207,2023-01-03,2023-01-09,6,Suite,Todo Incluido,Brasil,1,1,2,73053.75,Desayuno,1500,0.0,439822.5,Check-out,Booking.com,False,2023-01,T1,Alta
RES000208,2023-01-04,2023-01-11,7,Suite,Todo Incluido,Brasil,4,0,4,73053.75,"Desayuno, Estacionamiento",3000,0.0,514376.25,Check-in,Booking.com,False,2023-01,T1,Alta
RES000209,2023-01-04,2023-01-07,3,Suite,Todo Incluido,Argentina,3,1,4,63525.0,Ninguno,0,0.0,190575.0,Check-in,Booking.com,False,2023-01,T1,Alta
RES000210,2023-01-04,2023-01-07,3,Superior,Solo Alojamiento,Brasil,3,0,3,28175.0,Estacionamiento,1500,0.0,86025.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000211,2023-01-04,2023-01-07,3,Superior,Solo Alojamiento,Europa,3,0,3,29400.0,Ninguno,0,0.0,88200.0,Check-out,Directo,False,2023-01,T1,Alta
RES000212,2023-01-04,2023-01-10,6,Familiar,Alojamiento + Desayuno,Europa,3,0,3,47250.0,Ninguno,0,0.0,283500.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000213,2023-01-04,2023-01-08,4,Suite,Media Pensión,Estados Unidos,1,2,3,69781.25,Ninguno,0,0.0,279125.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000214,2023-01-04,2023-01-07,3,Familiar,Alojamiento + Desayuno,Argentina,4,0,4,39375.0,Desayuno,1500,0.0,119625.0,Check-out,Despegar,False,2023-01,T1,Alta
RES000215,2023-01-04,2023-01-06,2,Standard,Alojamiento + Desayuno,Brasil,1,0,1,26593.75,Estacionamiento,1500,0.0,54687.5,Check-out,Booking.com,False,2023-01,T1,Alta
RES000216,2023-01-04,2023-01-06,2,Standard,Alojamiento + Desayuno,Estados Unidos,1,0,1,28906.25,Ninguno,0,0.0,57812.5,Check-out,Expedia,False,2023-01,T1,Alta
RES000217,2023-01-04,2023-01-08,4,Suite,Todo Incluido,Brasil,2,0,2,73053.75,Estacionamiento,1500,0.0,293715.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000218,2023-01-04,2023-01-07,3,Superior,Alojamiento + Desayuno,Brasil,1,0,1,35218.75,Ninguno,0,0.0,105656.25,Check-out,Expedia,False,2023-01,T1,Alta
RES000219,2023-01-04,2023-01-10,6,Superior,Alojamiento + Desayuno,Argentina,1,2,3,30625.0,Ninguno,0,21997.79,161752.21,Check-out,Booking.com,False,2023-01,T1,Alta
RES000220,2023-01-04,2023-01-07,3,Standard,Media Pensión,Argentina,2,0,2,26825.0,Ninguno,0,0.0,80475.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000221,2023-01-04,2023-01-07,3,Standard,Alojamiento + Desayuno,Otros Latinoamérica,1,0,1,25437.5,Ninguno,0,0.0,76312.5,Check-out,Expedia,False,2023-01,T1,Alta
RES000222,2023-01-04,2023-01-07,3,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Ninguno,0,0.0,55500.0,Check-out,Agencia,False,2023-01,T1,Alta
RES000223,2023-01-04,2023-01-05,1,Standard,Solo Alojamiento,Argentina,1,1,2,18500.0,"Desayuno, Estacionamiento",3000,1484.84,20015.16,Check-in,Despegar,False,2023-01,T1,Alta
RES000224,2023-01-04,2023-01-08,4,Standard,Todo Incluido,Brasil,2,0,2,35103.75,Desayuno,1500,0.0,141915.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000225,2023-01-04,2023-01-06,2,Standard,Solo Alojamiento,Brasil,2,0,2,21275.0,Desayuno,1500,0.0,44050.0,Cancelada,Expedia,False,2023-01,T1,Alta
RES000226,2023-01-04,2023-01-11,7,Superior,Solo Alojamiento,Argentina,2,0,2,24500.0,Estacionamiento,1500,0.0,173000.0,Check-out,Expedia,False,2023-01,T1,Alta
RES000227,2023-01-04,2023-01-09,5,Standard,Todo Incluido,Argentina,1,0,1,30525.0,Ninguno,0,0.0,152625.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000228,2023-01-04,2023-01-05,1,Familiar,Media Pensión,Europa,3,1,4,54810.0,Cama Adicional,1500,0.0,56310.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000229,2023-01-04,2023-01-09,5,Suite,Solo Alojamiento,Argentina,4,0,4,38500.0,"Desayuno, Estacionamiento",3000,14560.42,180939.58,Check-out,Expedia,False,2023-01,T1,Alta
RES000230,2023-01-04,2023-01-06,2,Superior,Todo Incluido,Argentina,1,2,3,40425.0,Desayuno,1500,0.0,82350.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000231,2023-01-04,2023-01-07,3,Superior,Todo Incluido,Europa,1,0,1,48510.0,Desayuno,1500,0.0,147030.0,Check-out,Agencia,False,2023-01,T1,Alta
RES000232,2023-01-04,2023-01-07,3,Superior,Media Pensión,Brasil,2,0,2,40853.75,"Desayuno, Estacionamiento",3000,0.0,125561.25,Check-out,Expedia,False,2023-01,T1,Alta
RES000233,2023-01-04,2023-01-07,3,Familiar,Solo Alojamiento,Estados Unidos,3,2,5,39375.0,Estacionamiento,1500,0.0,119625.0,No Show,Booking.com,False,2023-01,T1,Alta
RES000234,2023-01-04,2023-01-07,3,Familiar,Solo Alojamiento,Brasil,4,1,5,36225.0,Ninguno,0,0.0,108675.0,Check-in,Sitio Web,False,2023-01,T1,Alta
RES000235,2023-01-04,2023-01-06,2,Familiar,Todo Incluido,Otros Latinoamérica,3,0,3,57172.5,Desayuno,1500,8747.65,107097.35,Check-out,Booking.com,False,2023-01,T1,Alta
RES000236,2023-01-04,2023-01-08,4,Familiar,Media Pensión,Argentina,2,3,5,45675.0,Ninguno,0,15456.74,167243.26,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000237,2023-01-04,2023-01-08,4,Superior,Media Pensión,Europa,3,0,3,42630.0,Ninguno,0,0.0,170520.0,No Show,Booking.com,False,2023-01,T1,Alta
RES000238,2023-01-04,2023-01-07,3,Standard,Media Pensión,Estados Unidos,1,0,1,33531.25,Ninguno,0,0.0,100593.75,Check-out,Booking.com,False,2023-01,T1,Alta
RES000239,2023-01-04,2023-01-10,6,Superior,Media Pensión,Argentina,2,1,3,35525.0,Estacionamiento,1500,0.0,214650.0,Cancelada,Expedia,False,2023-01,T1,Alta
RES000240,2023-01-04,2023-01-08,4,Suite,Solo Alojamiento,Argentina,2,0,2,38500.0,Ninguno,0,0.0,154000.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000241,2023-01-04,2023-01-06,2,Familiar,Todo Incluido,Argentina,1,1,2,51975.0,Ninguno,0,0.0,103950.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000242,2023-01-04,2023-01-06,2,Suite,Solo Alojamiento,Estados Unidos,1,3,4,48125.0,Ninguno,0,0.0,96250.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000243,2023-01-04,2023-01-05,1,Standard,Solo Alojamiento,Europa,2,0,2,22200.0,Ninguno,0,1714.17,20485.83,Check-out,Booking.com,False,2023-01,T1,Alta
RES000244,2023-01-04,2023-01-08,4,Familiar,Solo Alojamiento,Estados Unidos,1,2,3,39375.0,"Desayuno, Estacionamiento",3000,0.0,160500.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000245,2023-01-04,2023-01-08,4,Standard,Alojamiento + Desayuno,Argentina,1,0,1,23125.0,Spa,1500,0.0,94000.0,Check-out,Expedia,False,2023-01,T1,Alta
RES000246,2023-01-04,2023-01-06,2,Familiar,Media Pensión,Brasil,4,0,4,52526.25,Ninguno,0,0.0,105052.5,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000247,2023-01-04,2023-01-07,3,Suite,Alojamiento + Desayuno,Brasil,2,1,3,55343.75,Ninguno,0,0.0,166031.25,Check-in,Sitio Web,False,2023-01,T1,Alta
RES000248,2023-01-04,2023-01-11,7,Superior,Todo Incluido,Estados Unidos,1,2,3,50531.25,Desayuno,1500,0.0,355218.75,Check-out,Agencia,False,2023-01,T1,Alta
RES000249,2023-01-04,2023-01-08,4,Superior,Solo Alojamiento,Argentina,2,0,2,24500.0,Desayuno,1500,0.0,99500.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000250,2023-01-04,2023-01-05,1,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Spa,1500,0.0,20000.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000251,2023-01-04,2023-01-07,3,Superior,Alojamiento + Desayuno,Brasil,3,0,3,35218.75,Ninguno,0,0.0,105656.25,Check-in,Booking.com,False,2023-01,T1,Alta
RES000252,2023-01-04,2023-01-07,3,Superior,Media Pensión,Brasil,3,0,3,40853.75,Ninguno,0,0.0,122561.25,No Show,Booking.com,False,2023-01,T1,Alta
RES000253,2023-01-04,2023-01-10,6,Familiar,Alojamiento + Desayuno,Brasil,1,4,5,45281.25,Ninguno,0,0.0,271687.5,Check-in,Booking.com,False,2023-01,T1,Alta
RES000254,2023-01-04,2023-01-07,3,Suite,Todo Incluido,Otros Latinoamérica,3,1,4,69877.5,Ninguno,0,0.0,209632.5,Check-in,Booking.com,False,2023-01,T1,Alta
RES000255,2023-01-04,2023-01-05,1,Superior,Alojamiento + Desayuno,Argentina,2,0,2,30625.0,Ninguno,0,0.0,30625.0,Cancelada,Agencia,False,2023-01,T1,Alta
RES000256,2023-01-04,2023-01-08,4,Familiar,Media Pensión,Argentina,2,3,5,45675.0,Ninguno,0,0.0,182700.0,Check-in,Sitio Web,False,2023-01,T1,Alta
RES000257,2023-01-04,2023-01-06,2,Superior,Todo Incluido,Argentina,3,0,3,40425.0,Ninguno,0,0.0,80850.0,Check-in,Sitio Web,False,2023-01,T1,Alta
RES000258,2023-01-04,2023-01-08,4,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Estacionamiento,1500,0.0,75500.0,Check-out,Expedia,False,2023-01,T1,Alta
RES000259,2023-01-04,2023-01-07,3,Familiar,Todo Incluido,Argentina,1,4,5,51975.0,"Desayuno, Estacionamiento, Cama Adicional",4500,0.0,160425.0,Check-out,Expedia,False,2023-01,T1,Alta
RES000260,2023-01-04,2023-01-06,2,Suite,Media Pensión,Argentina,4,0,4,55825.0,Desayuno,1500,0.0,113150.0,Check-in,Directo,False,2023-01,T1,Alta
RES000261,2023-01-04,2023-01-08,4,Standard,Media Pensión,Europa,2,0,2,32190.0,Ninguno,0,10484.82,118275.18,Check-out,Expedia,False,2023-01,T1,Alta
RES000262,2023-01-04,2023-01-08,4,Suite,Alojamiento + Desayuno,Europa,1,0,1,57750.0,Ninguno,0,0.0,231000.0,Check-in,Booking.com,False,2023-01,T1,Alta
RES000263,2023-01-04,2023-01-08,4,Suite,Todo Incluido,Brasil,2,0,2,73053.75,Ninguno,0,0.0,292215.0,Check-in,Sitio Web,False,2023-01,T1,Alta
RES000264,2023-01-04,2023-01-06,2,Standard,Todo Incluido,Argentina,2,0,2,30525.0,Ninguno,0,0.0,61050.0,Check-in,Expedia,False,2023-01,T1,Alta
RES000265,2023-01-04,2023-01-07,3,Suite,Alojamiento + Desayuno,Argentina,4,0,4,48125.0,Desayuno,1500,0.0,145875.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000266,2023-01-04,2023-01-07,3,Standard,Media Pensión,Brasil,1,0,1,30848.75,"Estacionamiento, Spa",3000,0.0,95546.25,Check-out,Directo,False,2023-01,T1,Alta
RES000267,2023-01-04,2023-01-08,4,Superior,Solo Alojamiento,Brasil,2,0,2,28175.0,Desayuno,1500,0.0,114200.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000268,2023-01-04,2023-01-09,5,Suite,Todo Incluido,Brasil,3,1,4,73053.75,Estacionamiento,1500,0.0,366768.75,Check-in,Sitio Web,False,2023-01,T1,Alta
RES000269,2023-01-04,2023-01-06,2,Standard,Alojamiento + Desayuno,Brasil,1,0,1,26593.75,"Estacionamiento, Spa",3000,0.0,56187.5,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000270,2023-01-04,2023-01-07,3,Familiar,Media Pensión,Europa,1,3,4,54810.0,Cama Adicional,1500,0.0,165930.0,Check-out,Agencia,False,2023-01,T1,Alta
RES000271,2023-01-04,2023-01-07,3,Superior,Solo Alojamiento,Estados Unidos,2,1,3,30625.0,"Desayuno, Spa",3000,8642.36,86232.64,Check-out,Booking.com,False,2023-01,T1,Alta
RES000272,2023-01-04,2023-01-06,2,Familiar,Alojamiento + Desayuno,Argentina,2,2,4,39375.0,Desayuno,1500,0.0,80250.0,Check-out,Despegar,False,2023-01,T1,Alta
RES000273,2023-01-04,2023-01-07,3,Suite,Alojamiento + Desayuno,Argentina,3,1,4,48125.0,"Desayuno, Cama Adicional",3000,15975.18,131399.82,Cancelada,Booking.com,False,2023-01,T1,Alta
RES000274,2023-01-04,2023-01-10,6,Familiar,Todo Incluido,Estados Unidos,4,1,5,64968.75,"Desayuno, Estacionamiento, Cama Adicional",4500,0.0,394312.5,Check-out,Despegar,False,2023-01,T1,Alta
RES000275,2023-01-04,2023-01-09,5,Superior,Alojamiento + Desayuno,Argentina,2,0,2,30625.0,Spa,1500,0.0,154625.0,Check-out,Expedia,False,2023-01,T1,Alta
RES000276,2023-01-04,2023-01-07,3,Suite,Media Pensión,Otros Latinoamérica,1,1,2,61407.5,"Spa, Cama Adicional",3000,0.0,187222.5,Check-out,Expedia,False,2023-01,T1,Alta
RES000277,2023-01-04,2023-01-06,2,Standard,Alojamiento + Desayuno,Estados Unidos,1,0,1,28906.25,Ninguno,0,0.0,57812.5,Check-out,Booking.com,False,2023-01,T1,Alta
RES000278,2023-01-05,2023-01-06,1,Standard,Todo Incluido,Estados Unidos,1,1,2,38156.25,Desayuno,1500,0.0,39656.25,Check-out,Despegar,False,2023-01,T1,Alta
RES000279,2023-01-05,2023-01-08,3,Superior,Media Pensión,Argentina,3,0,3,35525.0,Desayuno,1500,0.0,108075.0,Check-out,Booking.com,False,2023-01,T1,Alta
RES000280,2023-01-05,2023-01-09,4,Suite,Alojamiento + Desayuno,Brasil,4,0,4,55343.75,Estacionamiento,1500,21832.19,201042.81,Check-in,Expedia,False,2023-01,T1,Alta
RES000281,2023-01-05,2023-01-08,3,Superior,Alojamiento + Desayuno,Argentina,3,0,3,30625.0,Ninguno,0,9095.69,82779.31,Check-out,Directo,False,2023-01,T1,Alta
RES000282,2023-01-05,2023-01-07,2,Superior,Alojamiento + Desayuno,Argentina,1,1,2,30625.0,Desayuno,1500,0.0,62750.0,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000283,2023-01-05,2023-01-10,5,Superior,Todo Incluido,Brasil,3,0,3,46488.75,Desayuno,1500,0.0,233943.75,Check-in,Booking.com,False,2023-01,T1,Alta
RES000284,2023-01-05,2023-01-07,2,Suite,Media Pensión,Argentina,2,2,4,55825.0,Ninguno,0,0.0,111650.0,Check-in,Sitio Web,False,2023-01,T1,Alta
RES000285,2023-01-05,2023-01-08,3,Suite,Todo Incluido,Otros Latinoamérica,2,1,3,69877.5,Estacionamiento,1500,11794.65,199337.85,Check-out,Sitio Web,False,2023-01,T1,Alta
RES000286,2023-01-05,2023-01-08,3,Familiar,Media Pensión,Argentina,3,1,4,45675.0,Ninguno,0,0.0,137025.0,Check-out,Directo,False,2023-01,T1,Alta
RES000287,2023-01-05,2023-01-09,4,Familiar,Alojamiento + Desayuno,Brasil,4,1,5,45281.25,Desayuno,1500,0.0,182625.0,Cancelada,Despegar,False,2023-01,T1,Alta
RES000288,2023-01-05,2023-01-08,3,Standard,Alojamiento + Desayuno,Argentina,1,0,1,23125.0,Ninguno,0,0.0,69375.0,Check-out,Directo,False,2023-01,T1,Alta
