VentaID,Fecha,Sucursal,ClienteID,SKU,Producto,Categoria,Cantidad,CostoUnitario,PrecioUnitario,Descuento,TotalVenta,Ganancia,MargenPorcentaje,Año,Mes,Trimestre,DiaSemana,Es_Finde
VTA00000129,2022-01-05,GBA_Oeste,CLI041,BEB-003,Cerveza Quilmes 1L,BEBIDAS,40,220.47,297.55,0.0,11902.0,3083.2000000000007,25.9,2022,2022-01,T1-2022,Wednesday,False
VTA00000130,2022-01-05,CABA_Centro,CLI024,BEB-003,Cerveza Quilmes 1L,BEBIDAS,34,220.47,269.87,0.0,9175.58,1679.6000000000004,18.31,2022,2022-01,T1-2022,Wednesday,False
VTA00000131,2022-01-05,La_Plata,CLI035,BEB-001,Agua Villa del Sur 2L,BEBIDAS,42,140.29,188.11,0.0,7900.62,2008.4400000000005,25.42,2022,2022-01,T1-2022,Wednesday,False
VTA00000132,2022-01-05,Rosario,CLI013,LIM-002,Detergente Magistral 750ml,LIMPIEZA,57,250.55,298.73,940.58,16087.03,1805.6800000000003,11.22,2022,2022-01,T1-2022,Wednesday,False
VTA00000133,2022-01-05,Mendoza,CLI024,ALK-002,Azúcar Ledesma 1kg,ALMACEN,94,220.47,295.12,1878.65,25862.63,5138.450000000001,19.87,2022,2022-01,T1-2022,Wednesday,False
VTA00000134,2022-01-05,CABA_Norte,CLI015,ALK-002,Azúcar Ledesma 1kg,ALMACEN,27,220.47,285.17,0.0,7699.59,1746.9000000000005,22.69,2022,2022-01,T1-2022,Wednesday,False
VTA00000135,2022-01-05,CABA_Norte,CLI049,BEB-004,Vino Tinto Toro 1L,BEBIDAS,38,521.21,721.42,0.0,27413.96,7607.979999999996,27.75,2022,2022-01,T1-2022,Wednesday,False
VTA00000136,2022-01-05,GBA_Oeste,CLI041,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,36,180.37,243.31,0.0,8759.16,2265.84,25.87,2022,2022-01,T1-2022,Wednesday,False
VTA00000137,2022-01-05,Rosario,CLI039,BEB-001,Agua Villa del Sur 2L,BEBIDAS,31,140.29,183.49,0.0,5688.19,1339.1999999999998,23.54,2022,2022-01,T1-2022,Wednesday,False
VTA00000138,2022-01-05,La_Plata,CLI022,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,16,180.37,237.91,0.0,3806.56,920.6399999999999,24.19,2022,2022-01,T1-2022,Wednesday,False
VTA00000139,2022-01-05,CABA_Norte,CLI047,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,16,180.37,239.57,0.0,3833.12,947.1999999999998,24.71,2022,2022-01,T1-2022,Wednesday,False
VTA00000140,2022-01-05,GBA_Sur,CLI024,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,27,350.84,485.33,0.0,13103.91,3631.2300000000014,27.71,2022,2022-01,T1-2022,Wednesday,False
VTA00000141,2022-01-05,GBA_Sur,CLI044,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,32,350.84,463.63,0.0,14836.16,3609.2800000000007,24.33,2022,2022-01,T1-2022,Wednesday,False
VTA00000142,2022-01-05,GBA_Oeste,CLI033,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,16,180.37,250.39,0.0,4006.24,1120.3199999999997,27.96,2022,2022-01,T1-2022,Wednesday,False
VTA00000143,2022-01-05,Mendoza,CLI033,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,35,180.37,237.57,0.0,8314.95,2002.000000000001,24.08,2022,2022-01,T1-2022,Wednesday,False
VTA00000144,2022-01-05,La_Plata,CLI023,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,74,350.84,490.05,4128.48,32135.22,6173.060000000001,19.21,2022,2022-01,T1-2022,Wednesday,False
VTA00000145,2022-01-05,CABA_Norte,CLI028,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,70,180.37,241.09,1512.64,15363.66,2737.76,17.82,2022,2022-01,T1-2022,Wednesday,False
VTA00000146,2022-01-05,Córdoba,CLI027,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,51,280.51,371.48,1787.34,17158.14,2852.129999999999,16.62,2022,2022-01,T1-2022,Wednesday,False
VTA00000147,2022-01-05,CABA_Norte,CLI003,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,55,280.51,372.64,1773.12,18722.08,3294.0300000000025,17.59,2022,2022-01,T1-2022,Wednesday,False
VTA00000148,2022-01-05,GBA_Oeste,CLI045,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,48,180.37,232.15,0.0,11143.2,2485.4400000000005,22.3,2022,2022-01,T1-2022,Wednesday,False
VTA00000149,2022-01-05,Mendoza,CLI047,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,42,95.2,127.77,0.0,5366.34,1367.94,25.49,2022,2022-01,T1-2022,Wednesday,False
VTA00000150,2022-01-05,Rosario,CLI043,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,33,350.84,423.95,0.0,13990.35,2412.630000000001,17.24,2022,2022-01,T1-2022,Wednesday,False
VTA00000151,2022-01-05,Mendoza,CLI013,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,70,350.84,475.01,3087.55,30163.15,5604.350000000002,18.58,2022,2022-01,T1-2022,Wednesday,False
VTA00000152,2022-01-05,CABA_Centro,CLI023,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,13,521.21,722.67,0.0,9394.71,2618.9799999999987,27.88,2022,2022-01,T1-2022,Wednesday,False
VTA00000153,2022-01-05,Rosario,CLI035,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,19,751.83,923.01,0.0,17537.19,3252.4199999999983,18.55,2022,2022-01,T1-2022,Wednesday,False
VTA00000154,2022-01-05,GBA_Oeste,CLI004,BEB-001,Agua Villa del Sur 2L,BEBIDAS,13,140.29,165.48,0.0,2151.24,327.4699999999998,15.22,2022,2022-01,T1-2022,Wednesday,False
VTA00000155,2022-01-05,CABA_Centro,CLI039,BEB-004,Vino Tinto Toro 1L,BEBIDAS,31,521.21,662.73,0.0,20544.63,4387.119999999999,21.35,2022,2022-01,T1-2022,Wednesday,False
VTA00000156,2022-01-05,Mendoza,CLI005,BEB-002,Coca-Cola 2.25L,BEBIDAS,16,401.02,541.23,0.0,8659.68,2243.3600000000006,25.91,2022,2022-01,T1-2022,Wednesday,False
VTA00000157,2022-01-05,GBA_Oeste,CLI022,BEB-001,Agua Villa del Sur 2L,BEBIDAS,36,140.29,185.81,0.0,6689.16,1638.7200000000003,24.5,2022,2022-01,T1-2022,Wednesday,False
VTA00000158,2022-01-05,Córdoba,CLI005,ALK-002,Azúcar Ledesma 1kg,ALMACEN,58,220.47,273.33,955.17,14897.97,2110.709999999999,14.17,2022,2022-01,T1-2022,Wednesday,False
VTA00000159,2022-01-05,CABA_Norte,CLI045,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,32,751.83,887.36,0.0,28395.52,4336.959999999999,15.27,2022,2022-01,T1-2022,Wednesday,False
VTA00000160,2022-01-05,CABA_Norte,CLI005,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,92,180.37,226.47,2405.74,18429.5,1835.4599999999991,9.96,2022,2022-01,T1-2022,Wednesday,False
VTA00000161,2022-01-06,Córdoba,CLI029,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,31,95.25,126.55,0.0,3923.05,970.3000000000002,24.73,2022,2022-01,T1-2022,Thursday,False
VTA00000162,2022-01-06,CABA_Norte,CLI020,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,60,280.64,389.16,2046.41,21303.19,4464.790000000001,20.96,2022,2022-01,T1-2022,Thursday,False
VTA00000163,2022-01-06,Rosario,CLI024,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,26,521.51,645.26,0.0,16776.76,3217.499999999998,19.18,2022,2022-01,T1-2022,Thursday,False
VTA00000164,2022-01-06,GBA_Sur,CLI008,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,60,220.59,255.17,1531.15,13779.05,543.6499999999996,3.95,2022,2022-01,T1-2022,Thursday,False
VTA00000165,2022-01-06,GBA_Oeste,CLI019,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,46,280.64,344.91,0.0,15865.86,2956.420000000002,18.63,2022,2022-01,T1-2022,Thursday,False
VTA00000166,2022-01-06,Rosario,CLI039,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,38,351.05,445.1,0.0,16913.8,3573.8999999999996,21.13,2022,2022-01,T1-2022,Thursday,False
VTA00000167,2022-01-06,CABA_Centro,CLI040,BEB-004,Vino Tinto Toro 1L,BEBIDAS,14,521.51,661.13,0.0,9255.82,1954.6800000000003,21.12,2022,2022-01,T1-2022,Thursday,False
VTA00000168,2022-01-06,Rosario,CLI016,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,81,180.46,239.12,1397.72,17971.0,3353.74,18.66,2022,2022-01,T1-2022,Thursday,False
VTA00000169,2022-01-06,GBA_Sur,CLI013,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,52,752.28,952.3,4833.26,44686.34,5567.779999999999,12.46,2022,2022-01,T1-2022,Thursday,False
VTA00000170,2022-01-06,Mendoza,CLI018,BEB-003,Cerveza Quilmes 1L,BEBIDAS,23,220.59,277.74,0.0,6388.02,1314.4500000000007,20.58,2022,2022-01,T1-2022,Thursday,False
VTA00000171,2022-01-06,Córdoba,CLI030,ALK-002,Azúcar Ledesma 1kg,ALMACEN,88,220.59,307.9,3642.47,23452.73,4040.8099999999977,17.23,2022,2022-01,T1-2022,Thursday,False
VTA00000172,2022-01-06,GBA_Sur,CLI015,BEB-002,Coca-Cola 2.25L,BEBIDAS,15,401.28,539.14,0.0,8087.1,2067.9000000000005,25.57,2022,2022-01,T1-2022,Thursday,False
VTA00000173,2022-01-06,Córdoba,CLI033,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,88,351.05,442.69,3010.23,35946.49,5054.0899999999965,14.06,2022,2022-01,T1-2022,Thursday,False
VTA00000174,2022-01-06,La_Plata,CLI012,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,40,180.46,248.52,0.0,9940.8,2722.3999999999987,27.39,2022,2022-01,T1-2022,Thursday,False
VTA00000175,2022-01-06,Córdoba,CLI048,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,42,95.25,132.82,0.0,5578.44,1577.9399999999996,28.29,2022,2022-01,T1-2022,Thursday,False
VTA00000176,2022-01-06,CABA_Norte,CLI024,BEB-002,Coca-Cola 2.25L,BEBIDAS,45,401.28,508.2,0.0,22869.0,4811.4000000000015,21.04,2022,2022-01,T1-2022,Thursday,False
VTA00000177,2022-01-06,GBA_Sur,CLI011,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,42,95.25,117.74,0.0,4945.08,944.5799999999999,19.1,2022,2022-01,T1-2022,Thursday,False
VTA00000178,2022-01-06,GBA_Sur,CLI020,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,30,351.05,440.21,0.0,13206.3,2674.7999999999993,20.25,2022,2022-01,T1-2022,Thursday,False
VTA00000179,2022-01-06,La_Plata,CLI040,BEB-003,Cerveza Quilmes 1L,BEBIDAS,17,220.59,266.47,0.0,4529.99,779.9599999999996,17.22,2022,2022-01,T1-2022,Thursday,False
VTA00000180,2022-01-06,GBA_Oeste,CLI038,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,49,752.28,976.85,0.0,47865.65,11003.93,22.99,2022,2022-01,T1-2022,Thursday,False
VTA00000181,2022-01-06,GBA_Oeste,CLI040,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,16,95.25,120.19,0.0,1923.04,399.03999999999996,20.75,2022,2022-01,T1-2022,Thursday,False
VTA00000182,2022-01-06,Rosario,CLI040,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,30,351.05,462.14,0.0,13864.2,3332.7000000000007,24.04,2022,2022-01,T1-2022,Thursday,False
VTA00000183,2022-01-06,CABA_Centro,CLI007,BEB-001,Agua Villa del Sur 2L,BEBIDAS,27,140.37,169.97,0.0,4589.19,799.1999999999994,17.41,2022,2022-01,T1-2022,Thursday,False
VTA00000184,2022-01-06,CABA_Norte,CLI012,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,65,180.46,248.71,1086.43,15079.72,3349.8199999999997,22.21,2022,2022-01,T1-2022,Thursday,False
VTA00000185,2022-01-06,CABA_Centro,CLI039,BEB-004,Vino Tinto Toro 1L,BEBIDAS,46,521.51,685.4,0.0,31528.4,7538.940000000002,23.91,2022,2022-01,T1-2022,Thursday,False
VTA00000186,2022-01-06,Córdoba,CLI010,ALK-002,Azúcar Ledesma 1kg,ALMACEN,49,220.59,266.78,0.0,13072.22,2263.3099999999995,17.31,2022,2022-01,T1-2022,Thursday,False
VTA00000187,2022-01-06,Mendoza,CLI049,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,57,351.05,414.93,2927.76,20723.25,713.3999999999978,3.44,2022,2022-01,T1-2022,Thursday,False
VTA00000188,2022-01-06,Mendoza,CLI020,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,86,280.64,353.13,2003.53,28365.65,4230.610000000004,14.91,2022,2022-01,T1-2022,Thursday,False
VTA00000189,2022-01-06,GBA_Sur,CLI013,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,96,220.59,266.3,3299.42,22265.38,1088.7400000000016,4.89,2022,2022-01,T1-2022,Thursday,False
VTA00000190,2022-01-06,GBA_Sur,CLI044,BEB-004,Vino Tinto Toro 1L,BEBIDAS,17,521.51,676.34,0.0,11497.78,2632.1100000000006,22.89,2022,2022-01,T1-2022,Thursday,False
VTA00000191,2022-01-06,GBA_Sur,CLI015,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,25,351.05,447.47,0.0,11186.75,2410.5,21.55,2022,2022-01,T1-2022,Thursday,False
VTA00000192,2022-01-06,La_Plata,CLI041,ALK-002,Azúcar Ledesma 1kg,ALMACEN,12,220.59,263.45,0.0,3161.4,514.3200000000002,16.27,2022,2022-01,T1-2022,Thursday,False
VTA00000193,2022-01-06,Córdoba,CLI015,BEB-003,Cerveza Quilmes 1L,BEBIDAS,19,220.59,284.15,0.0,5398.85,1207.6400000000003,22.37,2022,2022-01,T1-2022,Thursday,False
VTA00000194,2022-01-06,Córdoba,CLI046,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,9,180.46,252.42,0.0,2271.78,647.6400000000001,28.51,2022,2022-01,T1-2022,Thursday,False
VTA00000195,2022-01-06,La_Plata,CLI017,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,22,180.46,232.87,0.0,5123.14,1153.02,22.51,2022,2022-01,T1-2022,Thursday,False
VTA00000196,2022-01-06,GBA_Sur,CLI040,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,34,180.46,216.75,0.0,7369.5,1233.8599999999997,16.74,2022,2022-01,T1-2022,Thursday,False
VTA00000197,2022-01-06,CABA_Norte,CLI027,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,72,280.64,358.72,1474.78,24353.06,4146.980000000003,17.03,2022,2022-01,T1-2022,Thursday,False
VTA00000198,2022-01-06,Rosario,CLI033,BEB-003,Cerveza Quilmes 1L,BEBIDAS,39,220.59,257.65,0.0,10048.35,1445.3400000000001,14.38,2022,2022-01,T1-2022,Thursday,False
VTA00000199,2022-01-06,CABA_Norte,CLI049,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,13,752.28,949.92,0.0,12348.96,2569.3199999999997,20.81,2022,2022-01,T1-2022,Thursday,False
VTA00000200,2022-01-06,La_Plata,CLI022,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,69,351.05,414.88,3866.61,24760.11,537.6599999999999,2.17,2022,2022-01,T1-2022,Thursday,False
VTA00000201,2022-01-06,Mendoza,CLI031,ALK-002,Azúcar Ledesma 1kg,ALMACEN,57,220.59,308.32,2374.53,15199.71,2626.079999999998,17.28,2022,2022-01,T1-2022,Thursday,False
VTA00000202,2022-01-06,Rosario,CLI045,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,83,180.46,219.01,1866.96,16310.87,1332.6900000000005,8.17,2022,2022-01,T1-2022,Thursday,False
VTA00000203,2022-01-06,CABA_Centro,CLI042,ALK-002,Azúcar Ledesma 1kg,ALMACEN,57,220.59,293.04,2228.02,14475.26,1901.6299999999992,13.14,2022,2022-01,T1-2022,Thursday,False
VTA00000204,2022-01-06,Córdoba,CLI010,BEB-003,Cerveza Quilmes 1L,BEBIDAS,16,220.59,263.52,0.0,4216.32,686.8799999999997,16.29,2022,2022-01,T1-2022,Thursday,False
VTA00000205,2022-01-06,Rosario,CLI014,LIM-002,Detergente Magistral 750ml,LIMPIEZA,28,250.68,333.48,0.0,9337.44,2318.4000000000005,24.83,2022,2022-01,T1-2022,Thursday,False
VTA00000206,2022-01-06,GBA_Oeste,CLI048,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,28,521.51,704.8,0.0,19734.4,5132.120000000003,26.01,2022,2022-01,T1-2022,Thursday,False
VTA00000207,2022-01-06,GBA_Sur,CLI017,BEB-002,Coca-Cola 2.25L,BEBIDAS,28,401.28,561.13,0.0,15711.64,4475.799999999999,28.49,2022,2022-01,T1-2022,Thursday,False
VTA00000208,2022-01-06,Córdoba,CLI035,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,48,521.51,691.32,0.0,33183.36,8150.880000000001,24.56,2022,2022-01,T1-2022,Thursday,False
VTA00000209,2022-01-06,CABA_Centro,CLI046,LIM-002,Detergente Magistral 750ml,LIMPIEZA,70,250.68,346.01,1757.11,22463.59,4915.989999999998,21.88,2022,2022-01,T1-2022,Thursday,False
VTA00000210,2022-01-06,GBA_Oeste,CLI010,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,54,220.59,306.78,1565.18,15000.94,3089.08,20.59,2022,2022-01,T1-2022,Thursday,False
VTA00000211,2022-01-06,Rosario,CLI046,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,69,351.05,404.04,2332.82,25545.94,1323.489999999998,5.18,2022,2022-01,T1-2022,Thursday,False
VTA00000212,2022-01-06,CABA_Centro,CLI016,LIM-002,Detergente Magistral 750ml,LIMPIEZA,27,250.68,289.71,0.0,7822.17,1053.8099999999995,13.47,2022,2022-01,T1-2022,Thursday,False
VTA00000213,2022-01-06,La_Plata,CLI012,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,47,180.46,229.7,0.0,10795.9,2314.279999999999,21.44,2022,2022-01,T1-2022,Thursday,False
VTA00000214,2022-01-06,GBA_Sur,CLI016,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,16,180.46,231.47,0.0,3703.52,816.1599999999999,22.04,2022,2022-01,T1-2022,Thursday,False
VTA00000215,2022-01-06,La_Plata,CLI026,LIM-002,Detergente Magistral 750ml,LIMPIEZA,17,250.68,322.57,0.0,5483.69,1222.1299999999992,22.29,2022,2022-01,T1-2022,Thursday,False
VTA00000216,2022-01-06,Córdoba,CLI017,BEB-002,Coca-Cola 2.25L,BEBIDAS,49,401.28,559.15,0.0,27398.35,7735.630000000001,28.23,2022,2022-01,T1-2022,Thursday,False
VTA00000217,2022-01-06,Rosario,CLI009,LIM-002,Detergente Magistral 750ml,LIMPIEZA,66,250.68,292.99,2899.92,16437.42,-107.46000000000276,-0.65,2022,2022-01,T1-2022,Thursday,False
VTA00000218,2022-01-06,CABA_Norte,CLI024,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,63,752.28,896.71,4393.82,52098.91,4705.270000000004,9.03,2022,2022-01,T1-2022,Thursday,False
VTA00000219,2022-01-06,Mendoza,CLI035,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,44,180.46,241.06,0.0,10606.64,2666.3999999999987,25.14,2022,2022-01,T1-2022,Thursday,False
VTA00000220,2022-01-06,CABA_Centro,CLI016,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,64,280.64,333.14,1554.44,19766.52,1805.5600000000013,9.13,2022,2022-01,T1-2022,Thursday,False
VTA00000221,2022-01-06,Mendoza,CLI003,BEB-004,Vino Tinto Toro 1L,BEBIDAS,44,521.51,718.32,0.0,31606.08,8659.640000000003,27.4,2022,2022-01,T1-2022,Thursday,False
VTA00000222,2022-01-06,Rosario,CLI009,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,19,521.51,723.31,0.0,13742.89,3834.199999999999,27.9,2022,2022-01,T1-2022,Thursday,False
VTA00000223,2022-01-06,CABA_Norte,CLI005,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,74,280.64,358.55,2600.95,23931.75,3164.3899999999994,13.22,2022,2022-01,T1-2022,Thursday,False
VTA00000224,2022-01-06,Mendoza,CLI019,LIM-002,Detergente Magistral 750ml,LIMPIEZA,34,250.68,328.27,0.0,11161.18,2638.0599999999995,23.64,2022,2022-01,T1-2022,Thursday,False
VTA00000225,2022-01-06,Córdoba,CLI041,BEB-001,Agua Villa del Sur 2L,BEBIDAS,38,140.37,184.2,0.0,6999.6,1665.54,23.79,2022,2022-01,T1-2022,Thursday,False
VTA00000226,2022-01-06,GBA_Oeste,CLI013,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,96,220.59,255.6,2494.81,22042.79,866.1500000000015,3.93,2022,2022-01,T1-2022,Thursday,False
VTA00000227,2022-01-06,La_Plata,CLI018,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,46,180.46,246.37,0.0,11333.02,3031.8600000000006,26.75,2022,2022-01,T1-2022,Thursday,False
VTA00000228,2022-01-06,Córdoba,CLI021,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,29,351.05,414.8,0.0,12029.2,1848.75,15.37,2022,2022-01,T1-2022,Thursday,False
VTA00000229,2022-01-07,GBA_Oeste,CLI024,BEB-001,Agua Villa del Sur 2L,BEBIDAS,33,140.44,165.24,0.0,5452.92,818.4000000000005,15.01,2022,2022-01,T1-2022,Friday,False
VTA00000230,2022-01-07,CABA_Centro,CLI046,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,28,521.81,698.1,0.0,19546.8,4936.120000000001,25.25,2022,2022-01,T1-2022,Friday,False
VTA00000231,2022-01-07,CABA_Centro,CLI042,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,53,220.71,288.2,1765.33,13509.27,1811.6399999999994,13.41,2022,2022-01,T1-2022,Friday,False
VTA00000232,2022-01-07,GBA_Oeste,CLI050,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,48,351.26,488.91,0.0,23467.68,6607.200000000001,28.15,2022,2022-01,T1-2022,Friday,False
VTA00000233,2022-01-07,Córdoba,CLI016,LIM-002,Detergente Magistral 750ml,LIMPIEZA,90,250.82,316.21,2305.89,26153.01,3579.209999999999,13.69,2022,2022-01,T1-2022,Friday,False
VTA00000234,2022-01-07,Rosario,CLI019,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,84,220.71,304.72,3075.13,22521.35,3981.709999999999,17.68,2022,2022-01,T1-2022,Friday,False
VTA00000235,2022-01-07,La_Plata,CLI041,LIM-002,Detergente Magistral 750ml,LIMPIEZA,75,250.82,318.89,2593.52,21323.23,2511.7299999999996,11.78,2022,2022-01,T1-2022,Friday,False
VTA00000236,2022-01-07,Mendoza,CLI032,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,92,351.26,449.98,2619.99,38778.17,6462.25,16.66,2022,2022-01,T1-2022,Friday,False
VTA00000237,2022-01-07,Córdoba,CLI048,LIM-002,Detergente Magistral 750ml,LIMPIEZA,56,250.82,291.55,1458.6,14868.2,822.2800000000007,5.53,2022,2022-01,T1-2022,Friday,False
VTA00000238,2022-01-07,GBA_Oeste,CLI014,BEB-003,Cerveza Quilmes 1L,BEBIDAS,18,220.71,271.94,0.0,4894.92,922.1399999999999,18.84,2022,2022-01,T1-2022,Friday,False
VTA00000239,2022-01-07,GBA_Oeste,CLI011,LIM-002,Detergente Magistral 750ml,LIMPIEZA,26,250.82,343.16,0.0,8922.16,2400.84,26.91,2022,2022-01,T1-2022,Friday,False
VTA00000240,2022-01-07,GBA_Oeste,CLI028,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,84,752.74,891.39,7590.73,67286.03,4055.8699999999953,6.03,2022,2022-01,T1-2022,Friday,False
VTA00000241,2022-01-07,GBA_Oeste,CLI001,BEB-002,Coca-Cola 2.25L,BEBIDAS,45,401.53,468.17,0.0,21067.65,2998.800000000003,14.23,2022,2022-01,T1-2022,Friday,False
VTA00000242,2022-01-07,GBA_Oeste,CLI043,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,16,220.71,262.65,0.0,4202.4,671.0399999999995,15.97,2022,2022-01,T1-2022,Friday,False
VTA00000243,2022-01-07,Mendoza,CLI022,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,48,521.81,644.11,0.0,30917.28,5870.4000000000015,18.99,2022,2022-01,T1-2022,Friday,False
VTA00000244,2022-01-07,Córdoba,CLI036,BEB-002,Coca-Cola 2.25L,BEBIDAS,9,401.53,558.42,0.0,5025.78,1412.0100000000002,28.1,2022,2022-01,T1-2022,Friday,False
VTA00000245,2022-01-07,La_Plata,CLI042,BEB-004,Vino Tinto Toro 1L,BEBIDAS,49,521.81,701.12,0.0,34354.88,8786.189999999999,25.57,2022,2022-01,T1-2022,Friday,False
VTA00000246,2022-01-07,Córdoba,CLI012,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,55,351.26,432.69,2463.53,21334.42,2015.119999999999,9.45,2022,2022-01,T1-2022,Friday,False
VTA00000247,2022-01-07,CABA_Centro,CLI012,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,91,220.71,295.69,2264.72,24643.07,4558.459999999999,18.5,2022,2022-01,T1-2022,Friday,False
VTA00000248,2022-01-07,CABA_Norte,CLI002,BEB-003,Cerveza Quilmes 1L,BEBIDAS,44,220.71,281.28,0.0,12376.32,2665.08,21.53,2022,2022-01,T1-2022,Friday,False
VTA00000249,2022-01-07,CABA_Centro,CLI026,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,50,95.3,111.09,0.0,5554.5,789.5,14.21,2022,2022-01,T1-2022,Friday,False
VTA00000250,2022-01-07,GBA_Sur,CLI022,ALK-002,Azúcar Ledesma 1kg,ALMACEN,42,220.71,289.54,0.0,12160.68,2890.8600000000006,23.77,2022,2022-01,T1-2022,Friday,False
VTA00000251,2022-01-07,GBA_Oeste,CLI049,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,12,180.55,218.75,0.0,2625.0,458.39999999999964,17.46,2022,2022-01,T1-2022,Friday,False
VTA00000252,2022-01-07,CABA_Norte,CLI033,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,52,280.77,338.14,1850.92,15732.36,1132.3200000000015,7.2,2022,2022-01,T1-2022,Friday,False
VTA00000253,2022-01-07,GBA_Sur,CLI048,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,71,351.26,487.69,3742.69,30883.3,5943.84,19.25,2022,2022-01,T1-2022,Friday,False
VTA00000254,2022-01-07,GBA_Oeste,CLI008,LIM-002,Detergente Magistral 750ml,LIMPIEZA,69,250.82,314.96,1224.74,20507.5,3200.920000000002,15.61,2022,2022-01,T1-2022,Friday,False
VTA00000255,2022-01-07,Rosario,CLI043,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,28,351.26,480.85,0.0,13463.8,3628.5200000000004,26.95,2022,2022-01,T1-2022,Friday,False
VTA00000256,2022-01-07,Mendoza,CLI038,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,40,95.3,122.3,0.0,4892.0,1080.0,22.08,2022,2022-01,T1-2022,Friday,False
