VentaID,FechaVenta,ClienteID,ProductoID,Cantidad,PrecioUnitario,DescuentoPorcentaje,TotalDescuento,TotalVenta,Estado,MetodoPago,VendedorID,Sucursal
VTA00000194,2023-01-06,CLI031,LIM-001,70,515.0,13,4686.53,31363.72,COMPLETADA,Transferencia,VEND-03,La_Plata
VTA00000195,2023-01-06,CLI027,BEB-003,46,500.7,13,2994.2,20038.14,COMPLETADA,Tarjeta Crédito,VEND-02,CABA_Norte
VTA00000196,2023-01-06,CLI026,ALK-004,75,400.76,12,3606.85,26450.24,COMPLETADA,Transferencia,VEND-06,Córdoba
VTA00000197,2023-01-06,CLI004,ALK-005,15,1824.24,0,0.0,27363.53,COMPLETADA,Efectivo,VEND-04,Córdoba
VTA00000198,2023-01-06,CLI008,BEB-003,20,506.07,0,0.0,10121.38,COMPLETADA,MercadoPago,VEND-08,CABA_Centro
VTA00000199,2023-01-06,CLI017,LIM-002,93,577.64,9,4834.87,48885.89,COMPLETADA,MercadoPago,VEND-09,Mendoza
VTA00000200,2023-01-06,CLI050,LIM-001,83,494.43,7,2872.63,38164.92,COMPLETADA,Transferencia,VEND-09,GBA_Sur
VTA00000201,2023-01-06,CLI021,ALK-004,64,404.31,2,517.51,25358.15,COMPLETADA,MercadoPago,VEND-10,CABA_Norte
VTA00000202,2023-01-06,CLI007,LIM-002,72,594.06,10,4277.22,38494.95,COMPLETADA,Transferencia,VEND-03,GBA_Oeste
VTA00000203,2023-01-06,CLI016,LAC-002,7,1215.66,0,0.0,8509.59,COMPLETADA,Transferencia,VEND-03,Mendoza
VTA00000204,2023-01-06,CLI032,LIM-002,98,608.12,11,6555.55,53040.36,COMPLETADA,Tarjeta Crédito,VEND-08,Mendoza
VTA00000205,2023-01-06,CLI008,BEB-004,31,1235.38,15,5744.5,32552.18,COMPLETADA,Transferencia,VEND-08,CABA_Centro
VTA00000206,2023-01-06,CLI037,LIM-001,85,529.21,0,0.0,44983.14,COMPLETADA,Tarjeta Crédito,VEND-08,GBA_Oeste
VTA00000207,2023-01-09,CLI026,ALK-002,92,540.02,1,496.82,49185.05,COMPLETADA,MercadoPago,VEND-06,GBA_Sur
VTA00000208,2023-01-09,CLI025,ALK-005,77,1772.46,15,20471.97,116007.8,COMPLETADA,Tarjeta Crédito,VEND-02,CABA_Centro
VTA00000209,2023-01-09,CLI005,BEB-002,17,951.32,0,0.0,16172.38,COMPLETADA,Transferencia,VEND-02,CABA_Norte
VTA00000210,2023-01-09,CLI006,LIM-003,89,872.16,7,5433.57,72188.87,COMPLETADA,MercadoPago,VEND-10,Mendoza
VTA00000211,2023-01-09,CLI039,BEB-004,30,1300.06,0,0.0,39001.84,COMPLETADA,Transferencia,VEND-05,CABA_Norte
VTA00000212,2023-01-09,CLI032,LAC-002,49,1273.76,0,0.0,62414.21,COMPLETADA,Tarjeta Crédito,VEND-08,Rosario
VTA00000213,2023-01-09,CLI021,BEB-002,41,988.57,4,1621.25,38909.96,COMPLETADA,MercadoPago,VEND-10,Rosario
VTA00000214,2023-01-09,CLI042,ALK-001,14,644.25,0,0.0,9019.54,COMPLETADA,Efectivo,VEND-02,CABA_Norte
VTA00000215,2023-01-09,CLI003,LIM-001,98,534.04,14,7326.99,45008.66,COMPLETADA,MercadoPago,VEND-04,Córdoba
VTA00000216,2023-01-09,CLI011,ALK-002,6,497.6,0,0.0,2985.58,COMPLETADA,MercadoPago,VEND-07,CABA_Centro
VTA00000217,2023-01-09,CLI036,BEB-003,12,503.25,0,0.0,6039.03,COMPLETADA,Transferencia,VEND-09,Rosario
VTA00000218,2023-01-09,CLI021,ALK-001,14,619.56,0,0.0,8673.82,COMPLETADA,Tarjeta Crédito,VEND-10,La_Plata
VTA00000219,2023-01-09,CLI048,LAC-003,8,221.17,0,0.0,1769.35,COMPLETADA,Tarjeta Crédito,VEND-02,GBA_Oeste
VTA00000220,2023-01-09,CLI030,LAC-001,22,421.38,0,0.0,9270.26,COMPLETADA,Transferencia,VEND-07,Rosario
VTA00000221,2023-01-09,CLI049,LIM-002,41,576.3,10,2362.82,21265.37,COMPLETADA,Transferencia,VEND-01,Córdoba
VTA00000222,2023-01-09,CLI046,ALK-001,79,649.34,0,0.0,51298.01,COMPLETADA,MercadoPago,VEND-02,CABA_Centro
VTA00000223,2023-01-09,CLI012,ALK-004,8,434.58,0,0.0,3476.62,COMPLETADA,Tarjeta Crédito,VEND-05,CABA_Centro
VTA00000224,2023-01-09,CLI021,LIM-001,70,526.21,5,1841.74,34993.0,COMPLETADA,MercadoPago,VEND-10,Córdoba
VTA00000225,2023-01-09,CLI042,BEB-002,50,994.98,15,7462.32,42286.5,COMPLETADA,Transferencia,VEND-02,GBA_Sur
VTA00000226,2023-01-09,CLI019,LIM-002,5,606.7,0,0.0,3033.51,COMPLETADA,Efectivo,VEND-05,CABA_Centro
VTA00000227,2023-01-09,CLI024,LAC-003,42,224.34,9,847.99,8574.1,COMPLETADA,Transferencia,VEND-09,Rosario
VTA00000228,2023-01-09,CLI023,LIM-003,26,885.66,0,0.0,23027.07,COMPLETADA,Transferencia,VEND-10,La_Plata
VTA00000229,2023-01-09,CLI007,BEB-003,29,544.52,0,0.0,15791.09,COMPLETADA,Transferencia,VEND-03,Córdoba
VTA00000230,2023-01-09,CLI030,ALK-005,85,1819.53,13,20105.77,134554.02,COMPLETADA,MercadoPago,VEND-07,Rosario
VTA00000231,2023-01-09,CLI021,ALK-002,31,498.39,6,927.0,14523.07,COMPLETADA,MercadoPago,VEND-10,La_Plata
VTA00000232,2023-01-09,CLI043,LAC-003,45,214.14,8,770.92,8865.58,COMPLETADA,MercadoPago,VEND-09,GBA_Oeste
VTA00000233,2023-01-09,CLI004,LIM-003,18,829.24,0,0.0,14926.35,COMPLETADA,MercadoPago,VEND-04,Mendoza
VTA00000234,2023-01-09,CLI037,ALK-005,69,1808.11,4,4990.38,119769.08,COMPLETADA,Tarjeta Crédito,VEND-08,Córdoba
VTA00000235,2023-01-09,CLI036,ALK-003,73,816.54,11,6556.85,53050.85,COMPLETADA,MercadoPago,VEND-09,GBA_Sur
VTA00000236,2023-01-09,CLI022,BEB-001,14,344.92,0,0.0,4828.83,COMPLETADA,Transferencia,VEND-05,La_Plata
VTA00000237,2023-01-09,CLI037,LAC-002,21,1190.22,0,0.0,24994.58,COMPLETADA,Tarjeta Crédito,VEND-08,CABA_Centro
VTA00000238,2023-01-09,CLI050,BEB-001,28,349.19,0,0.0,9777.42,COMPLETADA,Tarjeta Crédito,VEND-09,Córdoba
VTA00000239,2023-01-09,CLI050,LAC-003,47,216.25,3,304.91,9858.8,COMPLETADA,Efectivo,VEND-09,GBA_Oeste
VTA00000240,2023-01-09,CLI001,ALK-003,21,857.7,0,0.0,18011.79,COMPLETADA,Tarjeta Crédito,VEND-10,La_Plata
VTA00000241,2023-01-09,CLI025,BEB-002,18,947.73,0,0.0,17059.05,COMPLETADA,Efectivo,VEND-02,La_Plata
VTA00000242,2023-01-09,CLI026,LAC-001,33,426.51,13,1829.74,12245.18,COMPLETADA,Efectivo,VEND-06,Mendoza
VTA00000243,2023-01-09,CLI003,ALK-001,75,633.88,2,950.82,46590.36,COMPLETADA,MercadoPago,VEND-04,La_Plata
VTA00000244,2023-01-09,CLI012,BEB-004,43,1285.71,15,8292.84,46992.76,COMPLETADA,Efectivo,VEND-05,CABA_Norte
VTA00000245,2023-01-09,CLI015,ALK-002,23,509.42,0,0.0,11716.66,COMPLETADA,Efectivo,VEND-03,GBA_Oeste
VTA00000246,2023-01-09,CLI030,LIM-002,96,609.75,0,0.0,58535.86,COMPLETADA,Transferencia,VEND-07,GBA_Sur
VTA00000247,2023-01-09,CLI005,LAC-001,42,402.66,8,1352.95,15558.95,COMPLETADA,MercadoPago,VEND-02,Córdoba
VTA00000248,2023-01-09,CLI036,ALK-001,90,679.39,13,7948.83,53196.04,COMPLETADA,MercadoPago,VEND-09,Córdoba
VTA00000249,2023-01-09,CLI031,ALK-002,10,508.83,0,0.0,5088.26,COMPLETADA,MercadoPago,VEND-03,CABA_Centro
VTA00000250,2023-01-09,CLI040,ALK-004,91,434.83,0,0.0,39569.88,COMPLETADA,MercadoPago,VEND-10,Córdoba
VTA00000251,2023-01-09,CLI016,LAC-001,47,420.52,4,790.59,18974.05,COMPLETADA,Efectivo,VEND-03,Rosario
VTA00000252,2023-01-09,CLI013,ALK-003,34,814.29,8,2214.87,25471.04,COMPLETADA,Transferencia,VEND-03,CABA_Norte
VTA00000253,2023-01-09,CLI007,ALK-002,84,529.94,9,4006.35,40508.65,COMPLETADA,Transferencia,VEND-03,CABA_Norte
VTA00000254,2023-01-09,CLI040,LAC-003,25,219.98,0,0.0,5499.58,COMPLETADA,Transferencia,VEND-10,Rosario
VTA00000255,2023-01-09,CLI013,BEB-003,39,495.98,8,1547.46,17795.83,COMPLETADA,Tarjeta Crédito,VEND-03,La_Plata
VTA00000256,2023-01-09,CLI024,BEB-003,31,497.2,6,924.78,14488.27,COMPLETADA,Tarjeta Crédito,VEND-09,GBA_Sur
VTA00000257,2023-01-10,CLI021,BEB-004,32,1248.08,2,798.77,39139.71,COMPLETADA,MercadoPago,VEND-10,La_Plata
VTA00000258,2023-01-10,CLI004,LIM-003,68,819.31,7,3899.93,51813.38,COMPLETADA,Efectivo,VEND-04,CABA_Norte
VTA00000259,2023-01-10,CLI010,LIM-001,81,524.18,5,2122.94,40335.84,COMPLETADA,Efectivo,VEND-01,Córdoba
VTA00000260,2023-01-10,CLI038,BEB-001,4,348.18,0,0.0,1392.72,COMPLETADA,MercadoPago,VEND-01,GBA_Sur
VTA00000261,2023-01-10,CLI043,LAC-001,49,438.61,15,3223.77,18268.01,COMPLETADA,Efectivo,VEND-09,Córdoba
VTA00000262,2023-01-10,CLI022,ALK-002,64,538.61,15,5170.68,29300.52,COMPLETADA,Tarjeta Crédito,VEND-05,GBA_Oeste
VTA00000263,2023-01-10,CLI050,ALK-003,73,840.81,0,0.0,61379.01,COMPLETADA,Tarjeta Crédito,VEND-09,Córdoba
VTA00000264,2023-01-10,CLI050,ALK-002,13,534.25,0,0.0,6945.22,COMPLETADA,Transferencia,VEND-09,CABA_Centro
VTA00000265,2023-01-10,CLI030,LAC-001,16,413.04,0,0.0,6608.68,COMPLETADA,Efectivo,VEND-07,Mendoza
VTA00000266,2023-01-10,CLI006,LAC-002,13,1234.91,0,0.0,16053.79,COMPLETADA,Tarjeta Crédito,VEND-10,CABA_Centro
VTA00000267,2023-01-10,CLI018,LIM-001,5,543.65,0,0.0,2718.25,COMPLETADA,Tarjeta Crédito,VEND-03,La_Plata
VTA00000268,2023-01-10,CLI027,ALK-001,89,639.97,5,2847.86,54109.37,COMPLETADA,Transferencia,VEND-02,Rosario
VTA00000269,2023-01-10,CLI040,BEB-004,35,1261.87,1,441.65,43723.63,COMPLETADA,MercadoPago,VEND-10,Córdoba
VTA00000270,2023-01-10,CLI032,ALK-004,82,423.92,7,2433.29,32327.97,COMPLETADA,Efectivo,VEND-08,Mendoza
VTA00000271,2023-01-10,CLI002,ALK-001,17,673.45,0,0.0,11448.65,COMPLETADA,Transferencia,VEND-03,GBA_Oeste
VTA00000272,2023-01-10,CLI005,ALK-001,99,670.53,9,5974.4,60407.79,COMPLETADA,Efectivo,VEND-02,CABA_Centro
VTA00000273,2023-01-10,CLI028,BEB-004,3,1202.6,0,0.0,3607.81,COMPLETADA,Efectivo,VEND-03,Mendoza
VTA00000274,2023-01-10,CLI001,LIM-002,36,603.36,1,217.21,21503.76,COMPLETADA,Tarjeta Crédito,VEND-10,GBA_Sur
VTA00000275,2023-01-10,CLI016,LAC-001,43,411.31,6,1061.18,16625.11,COMPLETADA,Efectivo,VEND-03,GBA_Oeste
VTA00000276,2023-01-10,CLI026,LAC-002,14,1190.66,0,0.0,16669.18,COMPLETADA,Transferencia,VEND-06,Córdoba
VTA00000277,2023-01-10,CLI005,BEB-002,43,969.18,14,5834.47,35840.33,COMPLETADA,Tarjeta Crédito,VEND-02,CABA_Centro
VTA00000278,2023-01-10,CLI006,LIM-003,78,839.96,10,6551.67,58965.03,COMPLETADA,Efectivo,VEND-10,Rosario
VTA00000279,2023-01-10,CLI040,BEB-001,24,342.63,0,0.0,8223.18,COMPLETADA,Efectivo,VEND-10,CABA_Norte
VTA00000280,2023-01-10,CLI048,LIM-003,50,837.97,3,1256.95,40641.49,COMPLETADA,Transferencia,VEND-02,CABA_Norte
VTA00000281,2023-01-10,CLI046,ALK-004,31,410.45,13,1654.12,11069.87,COMPLETADA,Efectivo,VEND-02,Mendoza
VTA00000282,2023-01-10,CLI008,ALK-001,37,625.11,1,231.29,22897.77,COMPLETADA,Transferencia,VEND-08,Córdoba
VTA00000283,2023-01-10,CLI044,BEB-002,27,984.13,0,0.0,26571.47,COMPLETADA,Transferencia,VEND-01,CABA_Centro
VTA00000284,2023-01-10,CLI012,ALK-005,80,1830.13,11,16105.11,130304.99,COMPLETADA,Efectivo,VEND-05,CABA_Norte
VTA00000285,2023-01-10,CLI043,BEB-003,28,524.79,0,0.0,14694.13,COMPLETADA,Transferencia,VEND-09,CABA_Norte
VTA00000286,2023-01-10,CLI002,ALK-005,98,1835.12,0,0.0,179841.62,COMPLETADA,Transferencia,VEND-03,CABA_Centro
VTA00000287,2023-01-10,CLI035,ALK-005,87,1759.37,15,22959.83,130105.68,COMPLETADA,Efectivo,VEND-10,Mendoza
VTA00000288,2023-01-10,CLI027,ALK-005,50,1802.85,7,6309.98,83832.55,COMPLETADA,Transferencia,VEND-02,Mendoza
VTA00000289,2023-01-10,CLI017,BEB-003,7,510.17,0,0.0,3571.19,COMPLETADA,Efectivo,VEND-09,GBA_Oeste
VTA00000290,2023-01-10,CLI031,ALK-002,74,495.89,0,0.0,36695.77,COMPLETADA,Tarjeta Crédito,VEND-03,Mendoza
VTA00000291,2023-01-10,CLI001,BEB-002,35,959.16,15,5035.59,28535.02,COMPLETADA,Transferencia,VEND-10,CABA_Norte
VTA00000292,2023-01-10,CLI016,ALK-001,8,673.97,0,0.0,5391.78,COMPLETADA,MercadoPago,VEND-03,CABA_Norte
VTA00000293,2023-01-10,CLI043,LAC-002,11,1266.21,0,0.0,13928.32,COMPLETADA,Tarjeta Crédito,VEND-09,Mendoza
VTA00000294,2023-01-10,CLI032,LIM-001,48,508.45,3,732.17,23673.45,COMPLETADA,Transferencia,VEND-08,Mendoza
VTA00000295,2023-01-10,CLI048,ALK-004,82,414.48,11,3738.62,30248.86,COMPLETADA,Transferencia,VEND-02,Rosario
VTA00000296,2023-01-10,CLI019,BEB-001,23,352.94,0,0.0,8117.64,COMPLETADA,Efectivo,VEND-05,Rosario
VTA00000297,2023-01-11,CLI022,LAC-002,47,1266.68,12,7144.07,52389.85,COMPLETADA,Transferencia,VEND-05,GBA_Oeste
VTA00000298,2023-01-11,CLI015,ALK-005,79,1860.92,11,16171.44,130841.63,COMPLETADA,Transferencia,VEND-03,La_Plata
VTA00000299,2023-01-11,CLI011,BEB-001,22,332.93,0,0.0,7324.47,COMPLETADA,MercadoPago,VEND-07,GBA_Sur
VTA00000300,2023-01-11,CLI030,ALK-004,50,405.18,6,1215.54,19043.46,COMPLETADA,Efectivo,VEND-07,CABA_Centro
VTA00000301,2023-01-11,CLI013,BEB-004,26,1207.72,0,0.0,31400.73,COMPLETADA,Efectivo,VEND-03,La_Plata
VTA00000302,2023-01-11,CLI029,LAC-002,24,1285.07,0,0.0,30841.75,COMPLETADA,Efectivo,VEND-08,Rosario
VTA00000303,2023-01-11,CLI031,LIM-003,9,853.67,0,0.0,7683.04,COMPLETADA,Transferencia,VEND-03,La_Plata
VTA00000304,2023-01-11,CLI040,ALK-004,63,424.02,14,3739.82,22973.18,COMPLETADA,MercadoPago,VEND-10,Córdoba
VTA00000305,2023-01-11,CLI028,BEB-002,28,972.25,0,0.0,27222.94,COMPLETADA,MercadoPago,VEND-03,GBA_Oeste
VTA00000306,2023-01-11,CLI003,LIM-001,64,522.25,3,1002.71,32421.08,COMPLETADA,MercadoPago,VEND-04,Rosario
VTA00000307,2023-01-11,CLI012,LAC-001,21,412.27,0,0.0,8657.67,COMPLETADA,Tarjeta Crédito,VEND-05,Mendoza
VTA00000308,2023-01-11,CLI018,LIM-002,19,593.97,0,0.0,11285.45,COMPLETADA,Tarjeta Crédito,VEND-03,Córdoba
VTA00000309,2023-01-11,CLI001,LAC-001,31,408.93,10,1267.67,11409.05,COMPLETADA,Transferencia,VEND-10,La_Plata
VTA00000310,2023-01-11,CLI018,BEB-004,26,1279.79,0,0.0,33274.51,COMPLETADA,MercadoPago,VEND-03,CABA_Centro
VTA00000311,2023-01-11,CLI035,BEB-003,11,509.71,0,0.0,5606.78,COMPLETADA,MercadoPago,VEND-10,CABA_Norte
VTA00000312,2023-01-11,CLI003,BEB-001,4,341.33,0,0.0,1365.32,COMPLETADA,Tarjeta Crédito,VEND-04,CABA_Centro
VTA00000313,2023-01-11,CLI035,BEB-002,20,992.18,0,0.0,19843.59,COMPLETADA,Transferencia,VEND-10,Córdoba
VTA00000314,2023-01-11,CLI024,BEB-004,44,1228.25,0,0.0,54042.89,COMPLETADA,Efectivo,VEND-09,GBA_Oeste
VTA00000315,2023-01-11,CLI038,BEB-003,14,534.13,0,0.0,7477.79,COMPLETADA,Tarjeta Crédito,VEND-01,Rosario
VTA00000316,2023-01-11,CLI004,BEB-001,40,363.24,5,726.49,13803.22,COMPLETADA,MercadoPago,VEND-04,Mendoza
VTA00000317,2023-01-11,CLI037,ALK-003,19,861.7,0,0.0,16372.3,COMPLETADA,Transferencia,VEND-08,CABA_Centro
VTA00000318,2023-01-11,CLI045,LIM-003,31,868.9,9,2424.24,24511.75,COMPLETADA,MercadoPago,VEND-06,Rosario
VTA00000319,2023-01-11,CLI020,BEB-003,5,535.06,0,0.0,2675.31,COMPLETADA,MercadoPago,VEND-08,CABA_Norte
VTA00000320,2023-01-11,CLI048,ALK-003,53,870.87,2,923.12,45233.12,COMPLETADA,Tarjeta Crédito,VEND-02,Córdoba
VTA00000321,2023-01-11,CLI033,LIM-003,53,833.23,11,4857.75,39303.65,COMPLETADA,Tarjeta Crédito,VEND-03,GBA_Oeste
VTA00000322,2023-01-11,CLI045,ALK-005,6,1909.48,0,0.0,11456.88,COMPLETADA,MercadoPago,VEND-06,GBA_Sur
VTA00000323,2023-01-11,CLI023,LAC-001,50,407.77,3,611.65,19776.67,COMPLETADA,Efectivo,VEND-10,GBA_Oeste
VTA00000324,2023-01-11,CLI040,ALK-003,25,839.25,0,0.0,20981.3,COMPLETADA,Transferencia,VEND-10,CABA_Norte
VTA00000325,2023-01-11,CLI032,LIM-003,54,852.44,12,5523.82,40507.99,COMPLETADA,Tarjeta Crédito,VEND-08,GBA_Oeste
VTA00000326,2023-01-11,CLI020,LIM-003,15,857.94,0,0.0,12869.17,COMPLETADA,Transferencia,VEND-08,CABA_Norte
VTA00000327,2023-01-11,CLI033,BEB-001,15,333.56,0,0.0,5003.4,COMPLETADA,MercadoPago,VEND-03,GBA_Sur
VTA00000328,2023-01-11,CLI005,ALK-003,90,857.35,6,4629.69,72531.83,COMPLETADA,Transferencia,VEND-02,GBA_Oeste
VTA00000329,2023-01-11,CLI043,ALK-001,24,653.43,0,0.0,15682.21,COMPLETADA,MercadoPago,VEND-09,Mendoza
VTA00000330,2023-01-11,CLI028,ALK-001,91,673.75,8,4904.9,56406.35,COMPLETADA,Transferencia,VEND-03,Rosario
VTA00000331,2023-01-11,CLI022,BEB-002,12,978.29,0,0.0,11739.53,COMPLETADA,Efectivo,VEND-05,Córdoba
VTA00000332,2023-01-11,CLI027,LIM-002,50,607.71,3,911.57,29474.11,COMPLETADA,Tarjeta Crédito,VEND-02,GBA_Sur
VTA00000333,2023-01-11,CLI011,BEB-001,19,350.48,0,0.0,6659.04,COMPLETADA,Efectivo,VEND-07,GBA_Oeste
VTA00000334,2023-01-11,CLI013,ALK-004,10,439.69,0,0.0,4396.91,COMPLETADA,Transferencia,VEND-03,GBA_Oeste
VTA00000335,2023-01-11,CLI001,LAC-003,32,230.53,7,516.38,6860.47,COMPLETADA,Transferencia,VEND-10,Rosario
VTA00000336,2023-01-11,CLI041,ALK-005,44,1799.24,3,2374.99,76791.48,COMPLETADA,Transferencia,VEND-01,Córdoba
VTA00000337,2023-01-11,CLI017,LIM-001,6,542.82,0,0.0,3256.92,COMPLETADA,MercadoPago,VEND-09,CABA_Centro
VTA00000338,2023-01-11,CLI006,ALK-004,60,431.07,7,1810.5,24053.74,COMPLETADA,Transferencia,VEND-10,CABA_Norte
VTA00000339,2023-01-11,CLI047,LAC-002,42,1268.35,9,4794.38,48476.48,COMPLETADA,MercadoPago,VEND-09,Rosario
VTA00000340,2023-01-11,CLI040,LIM-002,70,588.78,15,6182.24,35032.7,COMPLETADA,Tarjeta Crédito,VEND-10,Mendoza
VTA00000341,2023-01-11,CLI046,LAC-001,32,409.85,15,1967.27,11147.84,COMPLETADA,Transferencia,VEND-02,Mendoza
VTA00000342,2023-01-11,CLI021,ALK-004,35,412.58,7,1010.81,13429.37,COMPLETADA,Transferencia,VEND-10,Córdoba
VTA00000343,2023-01-11,CLI027,LIM-002,6,573.12,0,0.0,3438.71,COMPLETADA,Transferencia,VEND-02,Mendoza
VTA00000344,2023-01-11,CLI018,BEB-001,23,361.91,0,0.0,8323.85,COMPLETADA,Transferencia,VEND-03,Rosario
VTA00000345,2023-01-11,CLI029,BEB-001,18,336.88,0,0.0,6063.85,COMPLETADA,Tarjeta Crédito,VEND-08,Mendoza
VTA00000346,2023-01-11,CLI024,LAC-003,10,220.99,0,0.0,2209.93,COMPLETADA,Efectivo,VEND-09,Rosario
VTA00000347,2023-01-12,CLI005,ALK-004,92,420.24,8,3092.93,35568.72,COMPLETADA,Transferencia,VEND-02,GBA_Oeste
VTA00000348,2023-01-12,CLI041,ALK-004,55,412.95,10,2271.23,20441.03,COMPLETADA,Tarjeta Crédito,VEND-01,CABA_Norte
VTA00000349,2023-01-12,CLI015,LIM-003,21,828.21,0,0.0,17392.32,COMPLETADA,Efectivo,VEND-03,GBA_Sur
VTA00000350,2023-01-12,CLI027,ALK-004,26,418.5,0,0.0,10881.04,COMPLETADA,Tarjeta Crédito,VEND-02,Mendoza
VTA00000351,2023-01-12,CLI009,BEB-003,32,542.6,15,2604.47,14758.65,COMPLETADA,Transferencia,VEND-07,Córdoba
VTA00000352,2023-01-12,CLI013,BEB-003,21,511.76,0,0.0,10746.88,COMPLETADA,Efectivo,VEND-03,Rosario
VTA00000353,2023-01-12,CLI029,LIM-001,21,518.97,0,0.0,10898.28,COMPLETADA,MercadoPago,VEND-08,GBA_Oeste
VTA00000354,2023-01-12,CLI019,BEB-002,44,1013.09,12,5349.11,39226.81,COMPLETADA,Efectivo,VEND-05,CABA_Centro
VTA00000355,2023-01-12,CLI002,BEB-003,42,508.66,10,2136.37,19227.34,COMPLETADA,Transferencia,VEND-03,CABA_Norte
VTA00000356,2023-01-12,CLI007,LIM-001,99,541.1,8,4285.51,49283.34,COMPLETADA,Tarjeta Crédito,VEND-03,Mendoza
VTA00000357,2023-01-12,CLI029,ALK-004,100,409.55,6,2457.28,38497.45,COMPLETADA,Tarjeta Crédito,VEND-08,GBA_Sur
VTA00000358,2023-01-12,CLI024,ALK-003,8,838.05,0,0.0,6704.38,COMPLETADA,MercadoPago,VEND-09,GBA_Oeste
VTA00000359,2023-01-12,CLI014,ALK-004,55,412.99,0,0.0,22714.33,COMPLETADA,Tarjeta Crédito,VEND-07,CABA_Centro
VTA00000360,2023-01-12,CLI028,LAC-002,8,1289.33,0,0.0,10314.65,COMPLETADA,Efectivo,VEND-03,Rosario
VTA00000361,2023-01-12,CLI001,ALK-001,49,636.17,10,3117.22,28055.02,COMPLETADA,Transferencia,VEND-10,GBA_Oeste
VTA00000362,2023-01-12,CLI049,ALK-002,73,517.08,8,3019.73,34726.84,COMPLETADA,Efectivo,VEND-01,GBA_Oeste
VTA00000363,2023-01-12,CLI006,ALK-001,76,675.58,13,6674.72,44669.28,COMPLETADA,MercadoPago,VEND-10,GBA_Sur
VTA00000364,2023-01-12,CLI008,LIM-002,23,615.86,0,0.0,14164.69,COMPLETADA,Tarjeta Crédito,VEND-08,Mendoza
VTA00000365,2023-01-12,CLI019,BEB-001,16,350.16,0,0.0,5602.52,COMPLETADA,Transferencia,VEND-05,Rosario
VTA00000366,2023-01-12,CLI050,ALK-004,42,434.52,5,912.49,17337.25,COMPLETADA,Efectivo,VEND-09,Mendoza
VTA00000367,2023-01-12,CLI005,ALK-005,20,1786.43,0,0.0,35728.5,COMPLETADA,MercadoPago,VEND-02,Rosario
VTA00000368,2023-01-12,CLI031,ALK-002,83,514.45,10,4269.92,38429.27,COMPLETADA,Transferencia,VEND-03,GBA_Oeste
VTA00000369,2023-01-12,CLI035,BEB-002,39,943.34,4,1471.61,35318.64,COMPLETADA,Transferencia,VEND-10,Rosario
VTA00000370,2023-01-12,CLI022,LAC-003,30,224.54,0,0.0,6736.24,COMPLETADA,Tarjeta Crédito,VEND-05,Rosario
VTA00000371,2023-01-12,CLI034,LIM-001,50,519.01,9,2335.56,23615.15,COMPLETADA,MercadoPago,VEND-07,Rosario
VTA00000372,2023-01-12,CLI017,LIM-002,65,598.73,4,1556.7,37360.76,COMPLETADA,MercadoPago,VEND-09,La_Plata
VTA00000373,2023-01-12,CLI014,ALK-004,84,437.84,1,367.79,36410.91,COMPLETADA,MercadoPago,VEND-07,CABA_Centro
VTA00000374,2023-01-12,CLI041,LAC-001,44,437.61,1,192.55,19062.23,COMPLETADA,MercadoPago,VEND-01,Rosario
VTA00000375,2023-01-12,CLI029,BEB-002,25,937.19,0,0.0,23429.7,COMPLETADA,MercadoPago,VEND-08,CABA_Norte
VTA00000376,2023-01-12,CLI002,LAC-003,24,216.76,0,0.0,5202.14,COMPLETADA,Tarjeta Crédito,VEND-03,Córdoba
VTA00000377,2023-01-12,CLI031,BEB-003,18,518.86,0,0.0,9339.53,COMPLETADA,Efectivo,VEND-03,CABA_Centro
VTA00000378,2023-01-12,CLI005,LAC-001,7,401.38,0,0.0,2809.65,COMPLETADA,Transferencia,VEND-02,CABA_Norte
VTA00000379,2023-01-12,CLI009,LIM-002,23,574.52,0,0.0,13214.06,COMPLETADA,Tarjeta Crédito,VEND-07,Mendoza
VTA00000380,2023-01-12,CLI004,BEB-004,14,1243.9,0,0.0,17414.59,COMPLETADA,Transferencia,VEND-04,GBA_Oeste
VTA00000381,2023-01-12,CLI033,LAC-002,11,1303.92,0,0.0,14343.11,COMPLETADA,Efectivo,VEND-03,La_Plata
VTA00000382,2023-01-12,CLI012,LAC-001,12,427.04,0,0.0,5124.44,COMPLETADA,Tarjeta Crédito,VEND-05,Córdoba
VTA00000383,2023-01-12,CLI041,LIM-002,47,601.78,1,282.84,28000.73,COMPLETADA,Efectivo,VEND-01,La_Plata
VTA00000384,2023-01-12,CLI046,BEB-002,13,961.43,0,0.0,12498.62,COMPLETADA,Transferencia,VEND-02,CABA_Norte
VTA00000385,2023-01-12,CLI011,LAC-003,31,211.23,12,785.76,5762.27,COMPLETADA,Tarjeta Crédito,VEND-07,Córdoba
VTA00000386,2023-01-12,CLI011,BEB-004,48,1189.47,11,6280.41,50814.23,COMPLETADA,Transferencia,VEND-07,GBA_Sur
VTA00000387,2023-01-12,CLI044,BEB-004,33,1212.83,1,400.23,39623.23,COMPLETADA,Tarjeta Crédito,VEND-01,Córdoba
VTA00000388,2023-01-12,CLI006,LIM-001,9,499.64,0,0.0,4496.8,COMPLETADA,Transferencia,VEND-10,Mendoza
VTA00000389,2023-01-12,CLI008,LAC-001,18,411.47,0,0.0,7406.4,COMPLETADA,MercadoPago,VEND-08,CABA_Centro
