VentaID,Fecha,Sucursal,Zona,Cliente,Categoria,Producto,Cantidad,PrecioUnitario,CostoUnitario,CostoTotal,Descuento,TotalVenta,Ganancia,MargenPorcentaje,Mes,Trimestre,Rentabilidad
VTA2022000130,2022-05-04,GBA_Sur,GBA,Supermercado Disco S.A.,LIMPIEZA,Detergente Magistral 750ml,26,339.49,250,6500,0.0,8826.74,2326.74,26.36,2022-05,T2-2022,Alta
VTA2022000131,2022-12-12,GBA_Oeste,GBA,Distribuidora El Norte,LIMPIEZA,Suavizante Vivere 1L,54,351.94,300,16200,3426.73,15578.03,-621.9699999999993,-3.99,2022-12,T4-2022,Baja
VTA2022000132,2022-07-22,Córdoba,Interior,Almacén Punto de Venta,ALMACEN,Fideos Moñito Matarazzo 500g,36,260.04,180,6480,0.0,9361.44,2881.4400000000005,30.78,2022-07,T3-2022,Alta
VTA2022000133,2022-12-12,GBA_Oeste,GBA,Supermercados Walmart Argentina,LIMPIEZA,Suavizante Vivere 1L,49,415.79,300,14700,4000.26,16373.45,1673.4500000000007,10.22,2022-12,T4-2022,Baja
VTA2022000134,2022-12-01,Mendoza,Interior,Kiosco 24 Horas,LACTEOS,Leche Entera La Serenísima 1L,20,215.7,180,3600,0.0,4314.0,714.0,16.55,2022-12,T4-2022,Media
VTA2022000135,2022-03-10,La_Plata,Interior,Supermercados Vea S.A.,LACTEOS,Yogur Firme La Serenísima 190g,14,127.4,95,1330,0.0,1783.6,453.5999999999999,25.43,2022-03,T1-2022,Alta
VTA2022000136,2022-05-04,GBA_Sur,GBA,Supermercados Vea S.A.,LIMPIEZA,Suavizante Vivere 1L,15,390.16,300,4500,0.0,5852.4,1352.3999999999996,23.11,2022-05,T2-2022,Media
VTA2022000137,2022-07-15,Córdoba,Interior,Almacén Don Pedro,LIMPIEZA,Detergente Magistral 750ml,64,286.19,250,16000,3662.46,14653.7,-1346.2999999999993,-9.19,2022-07,T3-2022,Baja
VTA2022000138,2022-02-17,Rosario,Interior,Supermercados Vea S.A.,LACTEOS,Queso Cremón La Paulina 400g,33,743.82,520,17160,0.0,24546.06,7386.060000000001,30.09,2022-02,T1-2022,Alta
VTA2022000139,2022-10-06,Mendoza,Interior,Distribuidora Rápida,ALMACEN,Harina 0000 Favorita 1kg,67,299.73,250,16750,3458.43,16623.48,-126.52000000000044,-0.76,2022-10,T4-2022,Baja
VTA2022000140,2022-04-28,CABA_Norte,CABA,Mayorista Precio Bajo,LACTEOS,Leche Entera La Serenísima 1L,27,255.63,180,4860,0.0,6902.01,2042.0100000000002,29.59,2022-04,T2-2022,Alta
VTA2022000141,2022-03-09,GBA_Oeste,GBA,Supermercados La Anónima,ALMACEN,Azúcar Ledesma 1kg,76,251.66,220,16720,2687.15,16439.01,-280.9900000000016,-1.71,2022-03,T1-2022,Baja
VTA2022000142,2022-10-03,Mendoza,Interior,Almacén El Progreso,BEBIDAS,Fernet Branca 750ml,16,2491.58,1800,28800,0.0,39865.28,11065.279999999999,27.76,2022-10,T4-2022,Alta
VTA2022000143,2022-09-22,GBA_Oeste,GBA,Supermercados Changomás,ALMACEN,Dulce Leche San Ignacio 400g,46,564.39,400,18400,2948.15,23013.79,4613.790000000001,20.05,2022-09,T3-2022,Media
VTA2022000144,2022-08-29,La_Plata,Interior,Supermercados Walmart Argentina,LACTEOS,Queso Cremón La Paulina 400g,13,604.09,520,6760,0.0,7853.17,1093.17,13.92,2022-08,T3-2022,Baja
VTA2022000145,2022-02-09,Rosario,Interior,Supermercado Disco S.A.,BEBIDAS,Fernet Branca 750ml,32,2079.18,1800,57600,0.0,66533.76,8933.759999999995,13.43,2022-02,T1-2022,Baja
VTA2022000146,2022-01-11,Rosario,Interior,Distribuidora Rápida,ALMACEN,Mermelada La Campagnola 454g,51,374.68,300,15300,3032.31,16076.37,776.3700000000008,4.83,2022-01,T1-2022,Baja
VTA2022000147,2022-03-29,GBA_Oeste,GBA,Almacén El Progreso,LACTEOS,Yogur Firme La Serenísima 190g,23,120.28,95,2185,0.0,2766.44,581.44,21.02,2022-03,T1-2022,Media
VTA2022000148,2022-04-14,Rosario,Interior,Almacén El Progreso,LACTEOS,Dulce Leche Verónica 400g,20,513.55,380,7600,0.0,10271.0,2671.0,26.01,2022-04,T2-2022,Alta
VTA2022000149,2022-11-17,Mendoza,Interior,Maxikiosco Luz,LIMPIEZA,Detergente Magistral 750ml,75,317.72,250,18750,2091.97,21737.03,2987.029999999999,13.74,2022-11,T4-2022,Baja
VTA2022000150,2022-03-10,GBA_Sur,GBA,Supermercado Disco S.A.,LACTEOS,Leche Entera La Serenísima 1L,29,241.2,180,5220,0.0,6994.8,1774.8000000000002,25.37,2022-03,T1-2022,Alta
VTA2022000151,2022-12-15,Mendoza,Interior,Supermercado Disco S.A.,BEBIDAS,Cerveza Quilmes 1L,17,270.25,220,3740,0.0,4594.25,854.25,18.59,2022-12,T4-2022,Media
VTA2022000152,2022-11-30,GBA_Oeste,GBA,Supermercados Vea S.A.,BEBIDAS,Vino Tinto Toro 1L,12,624.88,520,6240,0.0,7498.56,1258.5600000000004,16.78,2022-11,T4-2022,Media
VTA2022000153,2022-10-26,Córdoba,Interior,Almacén San José,BEBIDAS,Agua Villa del Sur 2L,18,159.75,140,2520,0.0,2875.5,355.5,12.36,2022-10,T4-2022,Baja
VTA2022000154,2022-12-09,GBA_Sur,GBA,Supermercados La Anónima,ALMACEN,Galletitas Oreo 117g,34,172.57,140,4760,0.0,5867.38,1107.38,18.87,2022-12,T4-2022,Media
VTA2022000155,2022-07-20,Córdoba,Interior,Almacén El Cruce,ALMACEN,Dulce Leche San Ignacio 400g,56,576.71,400,22400,6377.03,25918.73,3518.7299999999996,13.58,2022-07,T3-2022,Baja
VTA2022000156,2022-12-21,GBA_Sur,GBA,Kiosco Central,LACTEOS,Yogur Firme La Serenísima 190g,26,116.66,95,2470,0.0,3033.16,563.1599999999999,18.57,2022-12,T4-2022,Media
VTA2022000157,2022-10-26,CABA_Centro,CABA,Supermercados Vea S.A.,LACTEOS,Queso Cremón La Paulina 400g,11,715.79,520,5720,0.0,7873.69,2153.6899999999996,27.35,2022-10,T4-2022,Alta
VTA2022000158,2022-01-10,Mendoza,Interior,Supermercado Coto S.A.,ALMACEN,Yerba Mate Playadito 500g,20,570.34,500,10000,0.0,11406.8,1406.7999999999993,12.33,2022-01,T1-2022,Baja
VTA2022000159,2022-03-09,Rosario,Interior,Supermercado Disco S.A.,BEBIDAS,Vino Tinto Toro 1L,19,623.93,520,9880,0.0,11854.67,1974.67,16.66,2022-03,T1-2022,Media
VTA2022000160,2022-08-15,CABA_Centro,CABA,Carrefour Argentina S.A.,ALMACEN,Dulce Leche San Ignacio 400g,50,476.69,400,20000,3487.44,20347.06,347.0600000000013,1.71,2022-08,T3-2022,Baja
VTA2022000161,2022-12-21,GBA_Sur,GBA,Distribuidora Quick S.A.,LACTEOS,Dulce Leche Verónica 400g,19,549.28,380,7220,0.0,10436.32,3216.3199999999997,30.82,2022-12,T4-2022,Alta
VTA2022000162,2022-02-28,Córdoba,Interior,Supermercados DIA % S.A.,LACTEOS,Leche Entera La Serenísima 1L,26,240.81,180,4680,0.0,6261.06,1581.0600000000004,25.25,2022-02,T1-2022,Alta
VTA2022000163,2022-12-05,CABA_Norte,CABA,Supermercados Walmart Argentina,LACTEOS,Dulce Leche Verónica 400g,39,492.49,380,14820,0.0,19207.11,4387.110000000001,22.84,2022-12,T4-2022,Media
VTA2022000164,2022-04-25,GBA_Oeste,GBA,Supermercados Vea S.A.,ALMACEN,Aceite Girasol Natura 1.5L,47,1029.83,750,35250,4423.79,43978.22,8728.220000000001,19.85,2022-04,T2-2022,Media
VTA2022000165,2022-01-03,La_Plata,Interior,Maxikiosco Luz,LIMPIEZA,Lavandina Ayudín 1L,47,263.76,220,10340,1012.73,11383.99,1043.9899999999998,9.17,2022-01,T1-2022,Baja
VTA2022000166,2022-02-02,La_Plata,Interior,Supermercados Jumbo S.A.,LACTEOS,Yogur Firme La Serenísima 190g,25,117.93,95,2375,0.0,2948.25,573.25,19.44,2022-02,T1-2022,Media
VTA2022000167,2022-04-18,Córdoba,Interior,Distribuidora Quick S.A.,ALMACEN,Azúcar Ledesma 1kg,15,303.2,220,3300,0.0,4548.0,1248.0,27.44,2022-04,T2-2022,Alta
VTA2022000168,2022-02-25,CABA_Norte,CABA,Distribuidora Quick S.A.,LACTEOS,Yogur Firme La Serenísima 190g,37,122.81,95,3515,0.0,4543.97,1028.9700000000003,22.64,2022-02,T1-2022,Media
VTA2022000169,2022-01-06,GBA_Oeste,GBA,Maxikiosco Luz,BEBIDAS,Pepsi 2L,40,459.1,320,12800,0.0,18364.0,5564.0,30.3,2022-01,T1-2022,Alta
VTA2022000170,2022-03-25,La_Plata,Interior,Almacén Don Pedro,ALMACEN,Galletitas Oreo 117g,19,157.64,140,2660,0.0,2995.16,335.15999999999985,11.19,2022-03,T1-2022,Baja
VTA2022000171,2022-09-14,CABA_Norte,CABA,Almacén Don Pedro,LACTEOS,Manteca San Ignacio 200g,12,307.94,250,3000,0.0,3695.28,695.2800000000002,18.82,2022-09,T3-2022,Media
VTA2022000172,2022-08-26,GBA_Sur,GBA,Distribuidora Rápida,LIMPIEZA,Limpiador Cif Crema 500g,49,450.24,330,16170,4105.22,17956.54,1786.5400000000009,9.95,2022-08,T3-2022,Baja
VTA2022000173,2022-03-28,GBA_Oeste,GBA,Supermercados La Anónima,LACTEOS,Queso Cremón La Paulina 400g,34,594.75,520,17680,0.0,20221.5,2541.5,12.57,2022-03,T1-2022,Baja
VTA2022000174,2022-08-17,Córdoba,Interior,Supermercados La Anónima,LACTEOS,Queso Cremón La Paulina 400g,38,637.71,520,19760,0.0,24232.98,4472.98,18.46,2022-08,T3-2022,Media
VTA2022000175,2022-12-27,La_Plata,Interior,Almacén Punto de Venta,ALMACEN,Dulce Leche San Ignacio 400g,24,462.19,400,9600,0.0,11092.56,1492.5599999999995,13.46,2022-12,T4-2022,Baja
VTA2022000176,2022-08-08,GBA_Sur,GBA,Almacén Punto de Venta,LACTEOS,Leche Entera La Serenísima 1L,21,252.74,180,3780,0.0,5307.54,1527.54,28.78,2022-08,T3-2022,Alta
VTA2022000177,2022-11-10,La_Plata,Interior,Kiosco 24 Horas,BEBIDAS,Fernet Branca 750ml,31,2566.98,1800,55800,0.0,79576.38,23776.380000000005,29.88,2022-11,T4-2022,Alta
VTA2022000178,2022-06-01,CABA_Norte,CABA,Supermercados La Anónima,ALMACEN,Dulce Leche San Ignacio 400g,62,499.92,400,24800,5352.05,25642.99,842.9900000000016,3.29,2022-06,T2-2022,Baja
VTA2022000179,2022-01-18,La_Plata,Interior,Supermercados La Anónima,LIMPIEZA,Suavizante Vivere 1L,35,402.34,300,10500,0.0,14081.9,3581.8999999999996,25.44,2022-01,T1-2022,Alta
VTA2022000180,2022-08-22,CABA_Norte,CABA,Supermercados Changomás,BEBIDAS,Pepsi 2L,23,412.49,320,7360,0.0,9487.27,2127.2700000000004,22.42,2022-08,T3-2022,Media
VTA2022000181,2022-03-09,Rosario,Interior,Supermercados Vea S.A.,LIMPIEZA,Lavandina Ayudín 1L,38,275.71,220,8360,0.0,10476.98,2116.9799999999996,20.21,2022-03,T1-2022,Media
VTA2022000182,2022-08-03,Mendoza,Interior,Supermercados Vea S.A.,ALMACEN,Aceite Girasol Natura 1.5L,8,964.68,750,6000,0.0,7717.44,1717.4399999999996,22.25,2022-08,T3-2022,Media
VTA2022000183,2022-08-12,GBA_Sur,GBA,Almacén El Progreso,LIMPIEZA,Jabón Polvo Ala 800g,15,480.9,350,5250,0.0,7213.5,1963.5,27.22,2022-08,T3-2022,Alta
VTA2022000184,2022-08-15,GBA_Oeste,GBA,Supermercado Coto S.A.,ALMACEN,Sal Fina Celusal 500g,26,79.09,65,1690,0.0,2056.34,366.34000000000015,17.82,2022-08,T3-2022,Media
VTA2022000185,2022-08-05,CABA_Norte,CABA,Supermercados Changomás,LACTEOS,Yogur Firme La Serenísima 190g,39,107.09,95,3705,0.0,4176.51,471.5100000000002,11.29,2022-08,T3-2022,Baja
VTA2022000186,2022-03-17,CABA_Norte,CABA,Supermercados Walmart Argentina,BEBIDAS,Agua Villa del Sur 2L,9,159.54,140,1260,0.0,1435.86,175.8599999999999,12.25,2022-03,T1-2022,Baja
VTA2022000187,2022-05-05,Mendoza,Interior,Distribuidora Quick S.A.,LIMPIEZA,Detergente Magistral 750ml,70,337.24,250,17500,2154.79,21452.01,3952.0099999999984,18.42,2022-05,T2-2022,Media
VTA2022000188,2022-12-21,La_Plata,Interior,Supermercados Changomás,LACTEOS,Dulce Leche Verónica 400g,36,504.78,380,13680,0.0,18172.08,4492.080000000002,24.72,2022-12,T4-2022,Media
VTA2022000189,2022-01-10,GBA_Sur,GBA,Supermercados Vea S.A.,BEBIDAS,Vino Tinto Toro 1L,35,717.28,520,18200,0.0,25104.8,6904.799999999999,27.5,2022-01,T1-2022,Alta
VTA2022000190,2022-01-10,Córdoba,Interior,Supermercados Walmart Argentina,LIMPIEZA,Limpiador Cif Crema 500g,76,423.73,330,25080,4353.53,27849.95,2769.9500000000007,9.95,2022-01,T1-2022,Baja
VTA2022000191,2022-05-25,GBA_Sur,GBA,Supermercados DIA % S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,8,162.19,120,960,0.0,1297.52,337.52,26.01,2022-05,T2-2022,Alta
VTA2022000192,2022-04-15,Rosario,Interior,Almacén Punto de Venta,ALMACEN,Fideos Moñito Matarazzo 500g,60,219.26,180,10800,1108.55,12047.05,1247.0499999999993,10.35,2022-04,T2-2022,Baja
VTA2022000193,2022-12-28,Mendoza,Interior,Mayorista El Economico,BEBIDAS,Cerveza Quilmes 1L,11,308.46,220,2420,0.0,3393.06,973.06,28.68,2022-12,T4-2022,Alta
VTA2022000194,2022-10-18,Córdoba,Interior,Maxikiosco Luz,ALMACEN,Fideos Moñito Matarazzo 500g,36,213.34,180,6480,0.0,7680.24,1200.2399999999998,15.63,2022-10,T4-2022,Media
VTA2022000195,2022-09-26,GBA_Oeste,GBA,Supermercados Vea S.A.,LIMPIEZA,Suavizante Vivere 1L,31,364.33,300,9300,0.0,11294.23,1994.2299999999996,17.66,2022-09,T3-2022,Media
VTA2022000196,2022-10-27,CABA_Norte,CABA,Supermercado Coto S.A.,LIMPIEZA,Limpiador Cif Crema 500g,18,397.98,330,5940,0.0,7163.64,1223.6400000000003,17.08,2022-10,T4-2022,Media
VTA2022000197,2022-06-17,Córdoba,Interior,Distribuidora El Norte,LIMPIEZA,Limpiador Cif Crema 500g,67,403.41,330,22110,5366.28,21662.19,-447.8100000000013,-2.07,2022-06,T2-2022,Baja
VTA2022000198,2022-07-18,GBA_Sur,GBA,Supermercados Vea S.A.,ALMACEN,Yerba Mate Playadito 500g,54,670.87,500,27000,3797.76,32429.22,5429.220000000001,16.74,2022-07,T3-2022,Media
VTA2022000199,2022-01-28,CABA_Centro,CABA,Distribuidora El Norte,BEBIDAS,Coca-Cola 2.25L,27,477.27,400,10800,0.0,12886.29,2086.290000000001,16.19,2022-01,T1-2022,Media
VTA2022000200,2022-05-17,GBA_Sur,GBA,Almacén El Progreso,BEBIDAS,Agua Saborizada Villavicencio 500ml,39,173.91,120,4680,0.0,6782.49,2102.49,31.0,2022-05,T2-2022,Alta
VTA2022000201,2022-01-21,La_Plata,Interior,Almacén El Progreso,LIMPIEZA,Suavizante Vivere 1L,16,338.95,300,4800,0.0,5423.2,623.1999999999998,11.49,2022-01,T1-2022,Baja
VTA2022000202,2022-10-04,CABA_Centro,CABA,Maxikiosco Luz,ALMACEN,Aceite Girasol Natura 1.5L,77,1064.47,750,57750,8695.35,73268.84,15518.839999999997,21.18,2022-10,T4-2022,Media
VTA2022000203,2022-09-30,Mendoza,Interior,Mayorista Precio Bajo,ALMACEN,Arroz Largo Fino Gallo 1kg,50,424.8,350,17500,3092.24,18147.76,647.7599999999984,3.57,2022-09,T3-2022,Baja
VTA2022000204,2022-05-20,GBA_Sur,GBA,Almacén El Cruce,BEBIDAS,Cerveza Quilmes 1L,33,314.24,220,7260,0.0,10369.92,3109.92,29.99,2022-05,T2-2022,Alta
VTA2022000205,2022-05-06,CABA_Centro,CABA,Supermercados Vea S.A.,LIMPIEZA,Suavizante Vivere 1L,14,397.16,300,4200,0.0,5560.24,1360.2399999999998,24.46,2022-05,T2-2022,Media
VTA2022000206,2022-06-23,La_Plata,Interior,Mayorista Precio Bajo,ALMACEN,Fideos Moñito Matarazzo 500g,54,230.16,180,9720,2029.3,10399.34,679.3400000000001,6.53,2022-06,T2-2022,Baja
VTA2022000207,2022-06-15,Rosario,Interior,Distribuidora Rápida,ALMACEN,Azúcar Ledesma 1kg,30,292.87,220,6600,0.0,8786.1,2186.1000000000004,24.88,2022-06,T2-2022,Media
VTA2022000208,2022-06-17,La_Plata,Interior,Supermercados Changomás,LIMPIEZA,Desengrasante Grasa Relief 500ml,39,381.4,280,10920,0.0,14874.6,3954.6000000000004,26.59,2022-06,T2-2022,Alta
VTA2022000209,2022-08-30,La_Plata,Interior,Almacén El Cruce,BEBIDAS,Fernet Branca 750ml,26,2424.36,1800,46800,0.0,63033.36,16233.36,25.75,2022-08,T3-2022,Alta
VTA2022000210,2022-09-08,CABA_Centro,CABA,Kiosco Central,ALMACEN,Yerba Mate Playadito 500g,76,651.49,500,38000,9119.5,40393.74,2393.739999999998,5.93,2022-09,T3-2022,Baja
VTA2022000211,2022-05-27,CABA_Norte,CABA,Supermercados DIA % S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,27,148.55,120,3240,0.0,4010.85,770.8499999999999,19.22,2022-05,T2-2022,Media
VTA2022000212,2022-12-27,CABA_Norte,CABA,Supermercado Disco S.A.,BEBIDAS,Fernet Branca 750ml,11,2061.89,1800,19800,0.0,22680.79,2880.790000000001,12.7,2022-12,T4-2022,Baja
VTA2022000213,2022-12-08,Córdoba,Interior,Carrefour Argentina S.A.,LACTEOS,Yogur Firme La Serenísima 190g,19,122.55,95,1805,0.0,2328.45,523.4499999999998,22.48,2022-12,T4-2022,Media
VTA2022000214,2022-01-31,GBA_Oeste,GBA,Mayorista Precio Bajo,BEBIDAS,Pepsi 2L,4,363.29,320,1280,0.0,1453.16,173.16000000000008,11.92,2022-01,T1-2022,Baja
VTA2022000215,2022-03-22,CABA_Norte,CABA,Supermercados La Anónima,LIMPIEZA,Lavandina Ayudín 1L,38,285.41,220,8360,0.0,10845.58,2485.58,22.92,2022-03,T1-2022,Media
VTA2022000216,2022-09-02,Córdoba,Interior,Maxikiosco Luz,BEBIDAS,Fernet Branca 750ml,31,2044.31,1800,55800,0.0,63373.61,7573.610000000001,11.95,2022-09,T3-2022,Baja
VTA2022000217,2022-05-02,CABA_Norte,CABA,Almacén Don Pedro,ALMACEN,Dulce Leche San Ignacio 400g,78,456.85,400,31200,5977.28,29657.02,-1542.9799999999996,-5.2,2022-05,T2-2022,Baja
VTA2022000218,2022-02-15,Rosario,Interior,Supermercados Walmart Argentina,LACTEOS,Dulce Leche Verónica 400g,7,477.01,380,2660,0.0,3339.07,679.0700000000002,20.34,2022-02,T1-2022,Media
VTA2022000219,2022-01-27,GBA_Oeste,GBA,Supermercados Jumbo S.A.,BEBIDAS,Agua Villa del Sur 2L,16,196.52,140,2240,0.0,3144.32,904.3200000000002,28.76,2022-01,T1-2022,Alta
VTA2022000220,2022-04-18,CABA_Norte,CABA,Almacén El Progreso,ALMACEN,Yerba Mate Playadito 500g,77,637.28,500,38500,9190.81,39879.75,1379.75,3.46,2022-04,T2-2022,Baja
VTA2022000221,2022-09-05,La_Plata,Interior,Supermercados Jumbo S.A.,BEBIDAS,Jugo Baggio 1L,19,320.08,250,4750,0.0,6081.52,1331.5200000000004,21.89,2022-09,T3-2022,Media
VTA2022000222,2022-11-03,Córdoba,Interior,Maxikiosco Luz,BEBIDAS,Jugo Baggio 1L,12,306.96,250,3000,0.0,3683.52,683.52,18.56,2022-11,T4-2022,Media
VTA2022000223,2022-07-01,CABA_Norte,CABA,Supermercado Disco S.A.,ALMACEN,Yerba Mate Playadito 500g,67,682.74,500,33500,6508.56,39235.02,5735.019999999997,14.62,2022-07,T3-2022,Baja
VTA2022000224,2022-10-03,Rosario,Interior,Kiosco 24 Horas,LACTEOS,Dulce Leche Verónica 400g,39,542.2,380,14820,0.0,21145.8,6325.799999999999,29.92,2022-10,T4-2022,Alta
VTA2022000225,2022-04-05,Córdoba,Interior,Distribuidora El Norte,LACTEOS,Manteca San Ignacio 200g,23,323.16,250,5750,0.0,7432.68,1682.6800000000003,22.64,2022-04,T2-2022,Media
VTA2022000226,2022-09-05,GBA_Oeste,GBA,Kiosco Central,LACTEOS,Queso Cremón La Paulina 400g,9,695.59,520,4680,0.0,6260.31,1580.3100000000004,25.24,2022-09,T3-2022,Alta
VTA2022000227,2022-05-02,GBA_Oeste,GBA,Supermercados Jumbo S.A.,BEBIDAS,Fernet Branca 750ml,31,2357.51,1800,55800,0.0,73082.81,17282.809999999998,23.65,2022-05,T2-2022,Media
VTA2022000228,2022-01-20,Mendoza,Interior,Supermercados Vea S.A.,LACTEOS,Queso Cremón La Paulina 400g,32,593.04,520,16640,0.0,18977.28,2337.279999999999,12.32,2022-01,T1-2022,Baja
VTA2022000229,2022-01-24,La_Plata,Interior,Supermercados Jumbo S.A.,LACTEOS,Dulce Leche Verónica 400g,15,442.66,380,5700,0.0,6639.9,939.8999999999996,14.16,2022-01,T1-2022,Baja
VTA2022000230,2022-05-24,GBA_Sur,GBA,Almacén Punto de Venta,ALMACEN,Arroz Largo Fino Gallo 1kg,17,497.12,350,5950,0.0,8451.04,2501.040000000001,29.59,2022-05,T2-2022,Alta
VTA2022000231,2022-07-04,Rosario,Interior,Mayorista Precio Bajo,BEBIDAS,Jugo Baggio 1L,35,349.88,250,8750,0.0,12245.8,3495.7999999999993,28.55,2022-07,T3-2022,Alta
VTA2022000232,2022-06-08,GBA_Oeste,GBA,Almacén El Cruce,ALMACEN,Aceite Girasol Natura 1.5L,25,1049.47,750,18750,0.0,26236.75,7486.75,28.54,2022-06,T2-2022,Alta
VTA2022000233,2022-07-12,La_Plata,Interior,Kiosco Central,ALMACEN,Azúcar Ledesma 1kg,67,255.3,220,14740,3027.43,14077.67,-662.3299999999999,-4.7,2022-07,T3-2022,Baja
VTA2022000234,2022-01-28,GBA_Oeste,GBA,Supermercados Walmart Argentina,LACTEOS,Dulce Leche Verónica 400g,24,433.74,380,9120,0.0,10409.76,1289.7600000000002,12.39,2022-01,T1-2022,Baja
VTA2022000235,2022-08-08,CABA_Norte,CABA,Almacén El Progreso,ALMACEN,Harina 0000 Favorita 1kg,78,356.28,250,19500,2870.46,24919.38,5419.380000000001,21.75,2022-08,T3-2022,Media
VTA2022000236,2022-12-07,La_Plata,Interior,Maxikiosco Luz,LIMPIEZA,Limpiador Cif Crema 500g,67,406.51,330,22110,3053.11,24183.06,2073.0600000000013,8.57,2022-12,T4-2022,Baja
VTA2022000237,2022-01-10,Córdoba,Interior,Almacén El Progreso,ALMACEN,Fideos Moñito Matarazzo 500g,40,241.32,180,7200,0.0,9652.8,2452.7999999999993,25.41,2022-01,T1-2022,Alta
VTA2022000238,2022-08-04,GBA_Sur,GBA,Kiosco 24 Horas,LIMPIEZA,Suavizante Vivere 1L,25,349.06,300,7500,0.0,8726.5,1226.5,14.05,2022-08,T3-2022,Baja
VTA2022000239,2022-03-29,Rosario,Interior,Almacén El Progreso,BEBIDAS,Jugo Baggio 1L,20,317.1,250,5000,0.0,6342.0,1342.0,21.16,2022-03,T1-2022,Media
VTA2022000240,2022-10-12,Rosario,Interior,Almacén Don Pedro,LIMPIEZA,Desengrasante Grasa Relief 500ml,14,362.63,280,3920,0.0,5076.82,1156.8199999999997,22.79,2022-10,T4-2022,Media
VTA2022000241,2022-07-11,CABA_Centro,CABA,Supermercados Vea S.A.,LACTEOS,Leche Entera La Serenísima 1L,5,210.46,180,900,0.0,1052.3,152.29999999999995,14.47,2022-07,T3-2022,Baja
VTA2022000242,2022-02-04,GBA_Sur,GBA,Supermercados Changomás,BEBIDAS,Agua Saborizada Villavicencio 500ml,18,140.75,120,2160,0.0,2533.5,373.5,14.74,2022-02,T1-2022,Baja
VTA2022000243,2022-09-16,CABA_Centro,CABA,Supermercado Coto S.A.,BEBIDAS,Pepsi 2L,29,429.35,320,9280,0.0,12451.15,3171.1499999999996,25.47,2022-09,T3-2022,Alta
VTA2022000244,2022-12-16,GBA_Oeste,GBA,Distribuidora Rápida,BEBIDAS,Agua Saborizada Villavicencio 500ml,6,141.75,120,720,0.0,850.5,130.5,15.34,2022-12,T4-2022,Media
VTA2022000245,2022-02-07,Mendoza,Interior,Supermercado Disco S.A.,LIMPIEZA,Detergente Magistral 750ml,19,338.17,250,4750,0.0,6425.23,1675.2299999999996,26.07,2022-02,T1-2022,Alta
VTA2022000246,2022-12-05,Córdoba,Interior,Distribuidora El Norte,LIMPIEZA,Jabón Polvo Ala 800g,15,462.72,350,5250,0.0,6940.8,1690.8000000000002,24.36,2022-12,T4-2022,Media
VTA2022000247,2022-12-26,CABA_Centro,CABA,Supermercado Disco S.A.,LIMPIEZA,Limpiador Cif Crema 500g,69,428.08,330,22770,3309.32,26228.2,3458.2000000000007,13.19,2022-12,T4-2022,Baja
VTA2022000248,2022-09-02,Rosario,Interior,Almacén Punto de Venta,LACTEOS,Leche Entera La Serenísima 1L,19,220.37,180,3420,0.0,4187.03,767.0299999999997,18.32,2022-09,T3-2022,Media
VTA2022000249,2022-10-10,Rosario,Interior,Supermercados Walmart Argentina,ALMACEN,Yerba Mate Playadito 500g,30,677.17,500,15000,0.0,20315.1,5315.0999999999985,26.16,2022-10,T4-2022,Alta
VTA2022000250,2022-08-16,CABA_Centro,CABA,Distribuidora Quick S.A.,LACTEOS,Dulce Leche Verónica 400g,14,547.39,380,5320,0.0,7663.46,2343.46,30.58,2022-08,T3-2022,Alta
VTA2022000251,2022-08-04,Córdoba,Interior,Kiosco Central,LIMPIEZA,Desengrasante Grasa Relief 500ml,68,370.44,280,19040,3628.33,21561.59,2521.59,11.69,2022-08,T3-2022,Baja
VTA2022000252,2022-07-05,Rosario,Interior,Maxikiosco Luz,LIMPIEZA,Limpiador Cif Crema 500g,77,466.78,330,25410,4250.97,31691.09,6281.09,19.82,2022-07,T3-2022,Media
VTA2022000253,2022-07-15,GBA_Oeste,GBA,Kiosco Central,BEBIDAS,Agua Villa del Sur 2L,15,190.79,140,2100,0.0,2861.85,761.8499999999999,26.62,2022-07,T3-2022,Alta
VTA2022000254,2022-12-15,Rosario,Interior,Supermercados DIA % S.A.,LACTEOS,Queso Cremón La Paulina 400g,9,753.64,520,4680,0.0,6782.76,2102.76,31.0,2022-12,T4-2022,Alta
VTA2022000255,2022-06-02,Rosario,Interior,Kiosco Central,ALMACEN,Aceite Girasol Natura 1.5L,28,992.7,750,21000,0.0,27795.6,6795.5999999999985,24.45,2022-06,T2-2022,Media
VTA2022000256,2022-05-24,Rosario,Interior,Supermercado Coto S.A.,LACTEOS,Queso Cremón La Paulina 400g,39,751.23,520,20280,0.0,29297.97,9017.970000000001,30.78,2022-05,T2-2022,Alta
VTA2022000257,2022-07-01,GBA_Sur,GBA,Distribuidora El Norte,ALMACEN,Harina 0000 Favorita 1kg,61,341.09,250,15250,3316.0,17490.49,2240.4900000000016,12.81,2022-07,T3-2022,Baja
VTA2022000258,2022-09-28,La_Plata,Interior,Supermercados Vea S.A.,BEBIDAS,Cerveza Quilmes 1L,34,318.78,220,7480,0.0,10838.52,3358.5200000000004,30.99,2022-09,T3-2022,Alta
