VentaID,Fecha,Sucursal,Zona,Cliente,Categoria,Producto,Cantidad,PrecioUnitario,CostoUnitario,Descuento,TotalVenta,Margen,Mes,Trimestre
VTA2023000150,2023-07-28,La_Plata,Interior,Carrefour Argentina S.A.,LIMPIEZA,Detergente Magistral 750ml,40,403.47,320,0.0,16138.8,20.69,2023-07,T3-2023
VTA2023000151,2023-07-05,CABA_Norte,CABA,Maxikiosco Luz,LIMPIEZA,Lavandina Ayudín 1L,34,349.87,280,0.0,11895.58,19.97,2023-07,T3-2023
VTA2023000152,2023-08-21,CABA_Norte,CABA,Supermercados Changomás,ALMACEN,Harina 0000 Favorita 1kg,41,430.94,320,0.0,17668.54,25.74,2023-08,T3-2023
VTA2023000153,2023-03-06,GBA_Oeste,GBA,Supermercados Jumbo S.A.,BEBIDAS,Cerveza Quilmes 1L,19,378.91,280,0.0,7199.29,26.1,2023-03,T1-2023
VTA2023000154,2023-03-17,CABA_Centro,CABA,Almacén Don Pedro,BEBIDAS,Pepsi 2L,16,539.72,420,0.0,8635.52,22.18,2023-03,T1-2023
VTA2023000155,2023-12-05,CABA_Centro,CABA,Supermercados Walmart Argentina,ALMACEN,Sal Fina Celusal 500g,40,114.54,85,0.0,4581.6,25.79,2023-12,T4-2023
VTA2023000156,2023-06-15,CABA_Centro,CABA,Supermercados Vea S.A.,LIMPIEZA,Lavandina Ayudín 1L,63,330.87,280,2138.86,18705.95,15.37,2023-06,T2-2023
VTA2023000157,2023-02-02,Mendoza,Interior,Mayorista El Economico,LIMPIEZA,Limpiador Cif Crema 500g,67,545.33,420,3667.74,32869.37,22.98,2023-02,T1-2023
VTA2023000158,2023-01-23,La_Plata,Interior,Mayorista El Economico,ALMACEN,Harina 0000 Favorita 1kg,61,447.89,320,2530.7,24790.59,28.55,2023-01,T1-2023
VTA2023000159,2023-08-16,CABA_Norte,CABA,Supermercados Jumbo S.A.,LIMPIEZA,Limpiador Cif Crema 500g,26,498.58,420,0.0,12963.08,15.76,2023-08,T3-2023
VTA2023000160,2023-11-16,Rosario,Interior,Almacén San José,LIMPIEZA,Suavizante Vivere 1L,65,485.03,380,1889.03,29637.92,21.65,2023-11,T4-2023
VTA2023000161,2023-12-26,CABA_Norte,CABA,Almacén El Cruce,BEBIDAS,Jugo Baggio 1L,19,404.12,320,0.0,7678.28,20.82,2023-12,T4-2023
VTA2023000162,2023-07-31,Rosario,Interior,Mayorista El Economico,LACTEOS,Manteca San Ignacio 200g,25,426.37,320,0.0,10659.25,24.95,2023-07,T3-2023
VTA2023000163,2023-08-07,Rosario,Interior,Almacén Don Pedro,LIMPIEZA,Detergente Magistral 750ml,70,422.95,320,1679.08,27927.42,24.34,2023-08,T3-2023
VTA2023000164,2023-02-13,CABA_Norte,CABA,Distribuidora El Norte,ALMACEN,Sal Fina Celusal 500g,81,115.0,85,521.62,8793.38,26.09,2023-02,T1-2023
VTA2023000165,2023-12-07,Córdoba,Interior,Carrefour Argentina S.A.,LIMPIEZA,Limpiador Cif Crema 500g,23,515.81,420,0.0,11863.63,18.57,2023-12,T4-2023
VTA2023000166,2023-10-23,GBA_Oeste,GBA,Supermercados Walmart Argentina,LACTEOS,Yogur Firme La Serenísima 190g,27,163.42,120,0.0,4412.34,26.57,2023-10,T4-2023
VTA2023000167,2023-10-12,Rosario,Interior,Supermercados DIA % S.A.,LIMPIEZA,Limpiador Cif Crema 500g,64,506.75,420,4362.61,28069.39,17.12,2023-10,T4-2023
VTA2023000168,2023-11-15,CABA_Centro,CABA,Distribuidora Rápida,LIMPIEZA,Lavandina Ayudín 1L,99,334.63,280,4182.16,28946.21,16.33,2023-11,T4-2023
VTA2023000169,2023-06-23,Rosario,Interior,Supermercado Coto S.A.,BEBIDAS,Pepsi 2L,30,542.46,420,0.0,16273.8,22.57,2023-06,T2-2023
VTA2023000170,2023-03-14,CABA_Centro,CABA,Supermercados Jumbo S.A.,BEBIDAS,Jugo Baggio 1L,26,401.59,320,0.0,10441.34,20.32,2023-03,T1-2023
VTA2023000171,2023-03-22,Rosario,Interior,Almacén El Progreso,LIMPIEZA,Limpiador Cif Crema 500g,16,545.6,420,0.0,8729.6,23.02,2023-03,T1-2023
VTA2023000172,2023-03-21,GBA_Sur,GBA,Distribuidora Rápida,ALMACEN,Azúcar Ledesma 1kg,94,341.05,280,2962.27,29096.43,17.9,2023-03,T1-2023
VTA2023000173,2023-11-07,Mendoza,Interior,Distribuidora El Norte,LIMPIEZA,Detergente Magistral 750ml,24,428.4,320,0.0,10281.6,25.3,2023-11,T4-2023
VTA2023000174,2023-06-26,Córdoba,Interior,Supermercados DIA % S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,72,461.87,350,3415.03,29839.61,24.22,2023-06,T2-2023
VTA2023000175,2023-06-07,CABA_Centro,CABA,Supermercados La Anónima,LACTEOS,Dulce Leche Verónica 400g,18,558.57,480,0.0,10054.26,14.07,2023-06,T2-2023
VTA2023000176,2023-04-19,GBA_Sur,GBA,Almacén Don Pedro,LIMPIEZA,Jabón Polvo Ala 800g,73,531.0,450,4833.8,33929.2,15.25,2023-04,T2-2023
VTA2023000177,2023-03-31,GBA_Sur,GBA,Almacén San José,BEBIDAS,Fernet Branca 750ml,7,2861.65,2450,0.0,20031.55,14.39,2023-03,T1-2023
VTA2023000178,2023-01-10,Mendoza,Interior,Supermercados Jumbo S.A.,LIMPIEZA,Limpiador Cif Crema 500g,61,528.07,420,3896.07,28316.2,20.47,2023-01,T1-2023
VTA2023000179,2023-08-02,La_Plata,Interior,Supermercados DIA % S.A.,LACTEOS,Leche Entera La Serenísima 1L,15,306.14,220,0.0,4592.1,28.14,2023-08,T3-2023
VTA2023000180,2023-11-13,Mendoza,Interior,Maxikiosco Luz,ALMACEN,Yerba Mate Playadito 500g,41,884.73,650,0.0,36273.93,26.53,2023-11,T4-2023
VTA2023000181,2023-07-25,CABA_Norte,CABA,Almacén San José,LIMPIEZA,Desengrasante Grasa Relief 500ml,52,432.21,350,2874.81,19600.11,19.02,2023-07,T3-2023
VTA2023000182,2023-02-09,CABA_Norte,CABA,Mayorista Precio Bajo,BEBIDAS,Fernet Branca 750ml,46,3032.55,2450,0.0,139497.3,19.21,2023-02,T1-2023
VTA2023000183,2023-03-17,GBA_Oeste,GBA,Supermercados DIA % S.A.,BEBIDAS,Vino Tinto Toro 1L,43,815.54,680,0.0,35068.22,16.62,2023-03,T1-2023
VTA2023000184,2023-03-20,CABA_Norte,CABA,Supermercados Vea S.A.,LACTEOS,Manteca San Ignacio 200g,42,428.36,320,0.0,17991.12,25.3,2023-03,T1-2023
VTA2023000185,2023-08-18,Rosario,Interior,Kiosco 24 Horas,BEBIDAS,Agua Saborizada Villavicencio 500ml,33,175.06,150,0.0,5776.98,14.32,2023-08,T3-2023
VTA2023000186,2023-11-20,La_Plata,Interior,Almacén Don Pedro,ALMACEN,Sal Fina Celusal 500g,49,108.53,85,0.0,5317.97,21.68,2023-11,T4-2023
VTA2023000187,2023-08-25,Mendoza,Interior,Carrefour Argentina S.A.,ALMACEN,Sal Fina Celusal 500g,19,115.42,85,0.0,2192.98,26.36,2023-08,T3-2023
VTA2023000188,2023-11-27,CABA_Norte,CABA,Distribuidora Rápida,LACTEOS,Manteca San Ignacio 200g,7,414.43,320,0.0,2901.01,22.79,2023-11,T4-2023
VTA2023000189,2023-10-20,GBA_Oeste,GBA,Kiosco 24 Horas,LACTEOS,Dulce Leche Verónica 400g,8,570.1,480,0.0,4560.8,15.8,2023-10,T4-2023
VTA2023000190,2023-02-22,Rosario,Interior,Supermercados Jumbo S.A.,BEBIDAS,Agua Villa del Sur 2L,33,218.15,180,0.0,7198.95,17.49,2023-02,T1-2023
VTA2023000191,2023-09-26,GBA_Sur,GBA,Maxikiosco Luz,LIMPIEZA,Jabón Polvo Ala 800g,53,561.08,450,3505.72,26231.52,19.8,2023-09,T3-2023
VTA2023000192,2023-01-27,Rosario,Interior,Supermercados Jumbo S.A.,LIMPIEZA,Lavandina Ayudín 1L,59,361.06,280,1670.43,19632.11,22.45,2023-01,T1-2023
VTA2023000193,2023-06-20,CABA_Norte,CABA,Kiosco Central,BEBIDAS,Fernet Branca 750ml,46,3007.52,2450,0.0,138345.92,18.54,2023-06,T2-2023
VTA2023000194,2023-12-06,Córdoba,Interior,Supermercados Walmart Argentina,ALMACEN,Aceite Girasol Natura 1.5L,92,1263.94,980,15019.77,101262.71,22.46,2023-12,T4-2023
VTA2023000195,2023-03-07,CABA_Norte,CABA,Distribuidora El Norte,LIMPIEZA,Lavandina Ayudín 1L,33,347.38,280,0.0,11463.54,19.4,2023-03,T1-2023
VTA2023000196,2023-04-20,Rosario,Interior,Distribuidora Quick S.A.,BEBIDAS,Cerveza Quilmes 1L,14,392.0,280,0.0,5488.0,28.57,2023-04,T2-2023
VTA2023000197,2023-02-09,La_Plata,Interior,Supermercados DIA % S.A.,ALMACEN,Sal Fina Celusal 500g,89,116.37,85,653.57,9703.36,26.96,2023-02,T1-2023
VTA2023000198,2023-07-12,GBA_Sur,GBA,Supermercados Vea S.A.,BEBIDAS,Pepsi 2L,7,558.72,420,0.0,3911.04,24.83,2023-07,T3-2023
VTA2023000199,2023-07-06,GBA_Oeste,GBA,Mayorista El Economico,LIMPIEZA,Desengrasante Grasa Relief 500ml,39,471.08,350,0.0,18372.12,25.7,2023-07,T3-2023
VTA2023000200,2023-05-03,La_Plata,Interior,Distribuidora Quick S.A.,BEBIDAS,Fernet Branca 750ml,41,3232.96,2450,0.0,132551.36,24.22,2023-05,T2-2023
VTA2023000201,2023-08-14,Mendoza,Interior,Almacén El Progreso,LACTEOS,Dulce Leche Verónica 400g,15,615.3,480,0.0,9229.5,21.99,2023-08,T3-2023
VTA2023000202,2023-04-13,GBA_Sur,GBA,Almacén Don Pedro,ALMACEN,Galletitas Oreo 117g,80,246.34,180,2826.59,16880.61,26.93,2023-04,T2-2023
VTA2023000203,2023-09-22,CABA_Norte,CABA,Almacén El Progreso,ALMACEN,Arroz Largo Fino Gallo 1kg,75,548.19,450,2661.53,38452.72,17.91,2023-09,T3-2023
VTA2023000204,2023-02-16,GBA_Oeste,GBA,Mayorista El Economico,LIMPIEZA,Lavandina Ayudín 1L,60,351.04,280,2110.47,18951.93,20.24,2023-02,T1-2023
VTA2023000205,2023-05-01,Córdoba,Interior,Supermercados Jumbo S.A.,LIMPIEZA,Detergente Magistral 750ml,22,370.26,320,0.0,8145.72,13.57,2023-05,T2-2023
VTA2023000206,2023-11-29,Rosario,Interior,Supermercados Walmart Argentina,BEBIDAS,Agua Villa del Sur 2L,35,219.91,180,0.0,7696.85,18.15,2023-11,T4-2023
VTA2023000207,2023-03-13,Mendoza,Interior,Mayorista El Economico,ALMACEN,Azúcar Ledesma 1kg,37,323.33,280,0.0,11963.21,13.4,2023-03,T1-2023
VTA2023000208,2023-11-08,Córdoba,Interior,Supermercados DIA % S.A.,LIMPIEZA,Detergente Magistral 750ml,16,392.09,320,0.0,6273.44,18.39,2023-11,T4-2023
VTA2023000209,2023-05-03,Córdoba,Interior,Distribuidora Rápida,LACTEOS,Leche Entera La Serenísima 1L,36,259.1,220,0.0,9327.6,15.09,2023-05,T2-2023
VTA2023000210,2023-11-02,CABA_Centro,CABA,Mayorista Precio Bajo,BEBIDAS,Pepsi 2L,5,513.58,420,0.0,2567.9,18.22,2023-11,T4-2023
VTA2023000211,2023-06-30,GBA_Oeste,GBA,Kiosco Central,LACTEOS,Yogur Firme La Serenísima 190g,10,157.93,120,0.0,1579.3,24.02,2023-06,T2-2023
VTA2023000212,2023-09-26,Rosario,Interior,Supermercados Jumbo S.A.,ALMACEN,Yerba Mate Playadito 500g,15,889.42,650,0.0,13341.3,26.92,2023-09,T3-2023
VTA2023000213,2023-11-22,Córdoba,Interior,Maxikiosco Luz,LIMPIEZA,Desengrasante Grasa Relief 500ml,18,403.92,350,0.0,7270.56,13.35,2023-11,T4-2023
VTA2023000214,2023-06-26,GBA_Oeste,GBA,Supermercados DIA % S.A.,LIMPIEZA,Detergente Magistral 750ml,79,371.55,320,2461.34,26891.11,13.87,2023-06,T2-2023
VTA2023000215,2023-03-31,Mendoza,Interior,Distribuidora Quick S.A.,BEBIDAS,Pepsi 2L,34,489.63,420,0.0,16647.42,14.22,2023-03,T1-2023
VTA2023000216,2023-01-19,La_Plata,Interior,Supermercados Changomás,ALMACEN,Fideos Moñito Matarazzo 500g,50,301.72,220,0.0,15086.0,27.08,2023-01,T1-2023
VTA2023000217,2023-06-08,Córdoba,Interior,Almacén El Cruce,LACTEOS,Queso Cremón La Paulina 400g,46,788.23,680,0.0,36258.58,13.73,2023-06,T2-2023
VTA2023000218,2023-01-25,Rosario,Interior,Almacén Don Pedro,ALMACEN,Sal Fina Celusal 500g,61,107.04,85,811.81,5717.63,20.59,2023-01,T1-2023
VTA2023000219,2023-07-17,Rosario,Interior,Supermercados Vea S.A.,LACTEOS,Manteca San Ignacio 200g,38,397.39,320,0.0,15100.82,19.47,2023-07,T3-2023
VTA2023000220,2023-05-17,CABA_Norte,CABA,Distribuidora El Norte,ALMACEN,Yerba Mate Playadito 500g,33,845.4,650,0.0,27898.2,23.11,2023-05,T2-2023
VTA2023000221,2023-05-31,Rosario,Interior,Supermercados DIA % S.A.,ALMACEN,Sal Fina Celusal 500g,49,111.79,85,0.0,5477.71,23.96,2023-05,T2-2023
VTA2023000222,2023-08-17,Córdoba,Interior,Supermercados Vea S.A.,LACTEOS,Queso Cremón La Paulina 400g,27,858.01,680,0.0,23166.27,20.75,2023-08,T3-2023
VTA2023000223,2023-08-11,La_Plata,Interior,Carrefour Argentina S.A.,ALMACEN,Yerba Mate Playadito 500g,96,806.54,650,5110.13,72317.71,19.41,2023-08,T3-2023
VTA2023000224,2023-01-16,GBA_Sur,GBA,Distribuidora Rápida,LACTEOS,Leche Entera La Serenísima 1L,20,259.94,220,0.0,5198.8,15.37,2023-01,T1-2023
VTA2023000225,2023-11-27,Rosario,Interior,Maxikiosco Luz,LACTEOS,Dulce Leche Verónica 400g,14,555.89,480,0.0,7782.46,13.65,2023-11,T4-2023
VTA2023000226,2023-12-14,Mendoza,Interior,Maxikiosco Luz,LIMPIEZA,Suavizante Vivere 1L,83,509.49,380,2696.66,39591.01,25.42,2023-12,T4-2023
VTA2023000227,2023-07-07,Córdoba,Interior,Kiosco 24 Horas,LIMPIEZA,Detergente Magistral 750ml,13,444.84,320,0.0,5782.92,28.06,2023-07,T3-2023
VTA2023000228,2023-04-06,Mendoza,Interior,Mayorista Precio Bajo,LACTEOS,Dulce Leche Verónica 400g,21,566.13,480,0.0,11888.73,15.21,2023-04,T2-2023
VTA2023000229,2023-12-27,Mendoza,Interior,Supermercados Changomás,LIMPIEZA,Desengrasante Grasa Relief 500ml,72,482.69,350,2433.38,32320.3,27.49,2023-12,T4-2023
VTA2023000230,2023-02-07,Mendoza,Interior,Supermercados Vea S.A.,LACTEOS,Leche Entera La Serenísima 1L,25,297.58,220,0.0,7439.5,26.07,2023-02,T1-2023
VTA2023000231,2023-12-08,Rosario,Interior,Supermercados Jumbo S.A.,LIMPIEZA,Jabón Polvo Ala 800g,100,613.28,450,8753.5,52574.5,26.62,2023-12,T4-2023
VTA2023000232,2023-11-23,GBA_Sur,GBA,Maxikiosco Luz,BEBIDAS,Coca-Cola 2.25L,13,726.07,520,0.0,9438.91,28.38,2023-11,T4-2023
VTA2023000233,2023-05-02,Mendoza,Interior,Supermercado Coto S.A.,LIMPIEZA,Limpiador Cif Crema 500g,69,543.09,420,4885.24,32587.97,22.66,2023-05,T2-2023
VTA2023000234,2023-10-10,GBA_Sur,GBA,Distribuidora Rápida,ALMACEN,Azúcar Ledesma 1kg,71,343.65,280,2502.61,21896.54,18.52,2023-10,T4-2023
VTA2023000235,2023-02-07,GBA_Sur,GBA,Kiosco 24 Horas,ALMACEN,Galletitas Oreo 117g,76,227.96,180,1463.12,15861.84,21.04,2023-02,T1-2023
VTA2023000236,2023-10-10,GBA_Sur,GBA,Supermercados Walmart Argentina,LACTEOS,Dulce Leche Verónica 400g,8,661.29,480,0.0,5290.32,27.41,2023-10,T4-2023
VTA2023000237,2023-03-20,La_Plata,Interior,Supermercados Vea S.A.,BEBIDAS,Fernet Branca 750ml,19,3390.03,2450,0.0,64410.57,27.73,2023-03,T1-2023
VTA2023000238,2023-06-27,La_Plata,Interior,Supermercados Jumbo S.A.,LIMPIEZA,Detergente Magistral 750ml,80,418.8,320,2594.72,30909.28,23.59,2023-06,T2-2023
VTA2023000239,2023-11-17,La_Plata,Interior,Distribuidora Rápida,ALMACEN,Dulce Leche San Ignacio 400g,85,681.33,520,8348.79,49564.26,23.68,2023-11,T4-2023
VTA2023000240,2023-03-20,GBA_Sur,GBA,Distribuidora Rápida,LIMPIEZA,Limpiador Cif Crema 500g,13,487.33,420,0.0,6335.29,13.82,2023-03,T1-2023
VTA2023000241,2023-01-24,La_Plata,Interior,Supermercados Changomás,LACTEOS,Dulce Leche Verónica 400g,36,628.68,480,0.0,22632.48,23.65,2023-01,T1-2023
VTA2023000242,2023-05-29,La_Plata,Interior,Distribuidora Quick S.A.,BEBIDAS,Jugo Baggio 1L,9,391.79,320,0.0,3526.11,18.32,2023-05,T2-2023
VTA2023000243,2023-12-19,CABA_Centro,CABA,Supermercados Vea S.A.,LACTEOS,Manteca San Ignacio 200g,18,406.74,320,0.0,7321.32,21.33,2023-12,T4-2023
VTA2023000244,2023-11-07,GBA_Sur,GBA,Kiosco 24 Horas,LIMPIEZA,Desengrasante Grasa Relief 500ml,54,488.95,350,3895.47,22507.83,28.42,2023-11,T4-2023
VTA2023000245,2023-03-08,Rosario,Interior,Mayorista Precio Bajo,ALMACEN,Sal Fina Celusal 500g,25,102.89,85,0.0,2572.25,17.39,2023-03,T1-2023
VTA2023000246,2023-05-17,Mendoza,Interior,Supermercados La Anónima,BEBIDAS,Coca-Cola 2.25L,29,604.58,520,0.0,17532.82,13.99,2023-05,T2-2023
VTA2023000247,2023-08-03,GBA_Oeste,GBA,Supermercados Vea S.A.,LIMPIEZA,Limpiador Cif Crema 500g,34,558.72,420,0.0,18996.48,24.83,2023-08,T3-2023
VTA2023000248,2023-03-23,Mendoza,Interior,Mayorista Precio Bajo,LACTEOS,Manteca San Ignacio 200g,36,438.33,320,0.0,15779.88,27.0,2023-03,T1-2023
VTA2023000249,2023-01-12,CABA_Norte,CABA,Almacén San José,LACTEOS,Yogur Firme La Serenísima 190g,27,144.45,120,0.0,3900.15,16.93,2023-01,T1-2023
VTA2023000250,2023-01-25,CABA_Centro,CABA,Almacén El Progreso,LACTEOS,Dulce Leche Verónica 400g,46,657.88,480,0.0,30262.48,27.04,2023-01,T1-2023
VTA2023000251,2023-12-11,Mendoza,Interior,Almacén El Progreso,ALMACEN,Azúcar Ledesma 1kg,43,352.16,280,0.0,15142.88,20.49,2023-12,T4-2023
VTA2023000252,2023-07-07,Córdoba,Interior,Maxikiosco Luz,ALMACEN,Yerba Mate Playadito 500g,81,755.81,650,4252.72,56967.89,14.0,2023-07,T3-2023
VTA2023000253,2023-10-11,La_Plata,Interior,Supermercados Jumbo S.A.,LACTEOS,Dulce Leche Verónica 400g,40,606.04,480,0.0,24241.6,20.8,2023-10,T4-2023
VTA2023000254,2023-05-24,CABA_Norte,CABA,Supermercados Walmart Argentina,ALMACEN,Yerba Mate Playadito 500g,53,808.14,650,4530.84,38300.58,19.57,2023-05,T2-2023
VTA2023000255,2023-07-07,GBA_Sur,GBA,Supermercados Changomás,LACTEOS,Dulce Leche Verónica 400g,7,556.83,480,0.0,3897.81,13.8,2023-07,T3-2023
VTA2023000256,2023-06-20,Mendoza,Interior,Mayorista Precio Bajo,LACTEOS,Yogur Firme La Serenísima 190g,37,156.19,120,0.0,5779.03,23.17,2023-06,T2-2023
VTA2023000257,2023-03-13,Rosario,Interior,Distribuidora Rápida,LIMPIEZA,Detergente Magistral 750ml,88,399.44,320,4356.3,30794.42,19.89,2023-03,T1-2023
VTA2023000258,2023-10-31,Rosario,Interior,Mayorista Precio Bajo,LACTEOS,Dulce Leche Verónica 400g,6,587.97,480,0.0,3527.82,18.36,2023-10,T4-2023
VTA2023000259,2023-06-19,CABA_Norte,CABA,Distribuidora El Norte,LIMPIEZA,Desengrasante Grasa Relief 500ml,90,478.81,350,2269.48,40823.42,26.9,2023-06,T2-2023
VTA2023000260,2023-08-31,La_Plata,Interior,Kiosco Central,BEBIDAS,Agua Villa del Sur 2L,15,233.26,180,0.0,3498.9,22.83,2023-08,T3-2023
VTA2023000261,2023-09-26,Córdoba,Interior,Supermercados Walmart Argentina,BEBIDAS,Agua Villa del Sur 2L,49,232.77,180,0.0,11405.73,22.67,2023-09,T3-2023
VTA2023000262,2023-01-10,Mendoza,Interior,Kiosco 24 Horas,LACTEOS,Yogur Firme La Serenísima 190g,18,150.39,120,0.0,2707.02,20.21,2023-01,T1-2023
VTA2023000263,2023-09-14,Mendoza,Interior,Carrefour Argentina S.A.,BEBIDAS,Cerveza Quilmes 1L,47,361.26,280,0.0,16979.22,22.49,2023-09,T3-2023
VTA2023000264,2023-09-27,Córdoba,Interior,Kiosco 24 Horas,BEBIDAS,Agua Saborizada Villavicencio 500ml,26,206.7,150,0.0,5374.2,27.43,2023-09,T3-2023
VTA2023000265,2023-12-13,La_Plata,Interior,Distribuidora Rápida,LACTEOS,Yogur Firme La Serenísima 190g,22,166.72,120,0.0,3667.84,28.02,2023-12,T4-2023
VTA2023000266,2023-10-13,La_Plata,Interior,Supermercados La Anónima,LIMPIEZA,Jabón Polvo Ala 800g,98,596.8,450,7047.54,51438.86,24.6,2023-10,T4-2023
VTA2023000267,2023-06-12,Mendoza,Interior,Maxikiosco Luz,LIMPIEZA,Jabón Polvo Ala 800g,96,531.21,450,5319.87,45676.29,15.29,2023-06,T2-2023
VTA2023000268,2023-06-26,GBA_Sur,GBA,Almacén El Progreso,ALMACEN,Aceite Girasol Natura 1.5L,20,1361.05,980,0.0,27221.0,28.0,2023-06,T2-2023
VTA2023000269,2023-06-27,Mendoza,Interior,Almacén Don Pedro,LACTEOS,Yogur Firme La Serenísima 190g,39,144.06,120,0.0,5618.34,16.7,2023-06,T2-2023
VTA2023000270,2023-05-19,La_Plata,Interior,Supermercados Walmart Argentina,ALMACEN,Mermelada La Campagnola 454g,40,507.38,380,0.0,20295.2,25.11,2023-05,T2-2023
VTA2023000271,2023-05-05,CABA_Centro,CABA,Mayorista Precio Bajo,BEBIDAS,Cerveza Quilmes 1L,31,325.67,280,0.0,10095.77,14.02,2023-05,T2-2023
VTA2023000272,2023-06-19,Mendoza,Interior,Supermercados DIA % S.A.,BEBIDAS,Agua Villa del Sur 2L,15,250.4,180,0.0,3756.0,28.12,2023-06,T2-2023
VTA2023000273,2023-07-28,Mendoza,Interior,Distribuidora Quick S.A.,BEBIDAS,Vino Tinto Toro 1L,46,836.6,680,0.0,38483.6,18.72,2023-07,T3-2023
VTA2023000274,2023-01-31,CABA_Norte,CABA,Kiosco Central,BEBIDAS,Agua Villa del Sur 2L,16,248.1,180,0.0,3969.6,27.45,2023-01,T1-2023
VTA2023000275,2023-08-02,GBA_Sur,GBA,Carrefour Argentina S.A.,LACTEOS,Manteca San Ignacio 200g,23,382.9,320,0.0,8806.7,16.43,2023-08,T3-2023
VTA2023000276,2023-01-20,CABA_Centro,CABA,Almacén El Progreso,ALMACEN,Sal Fina Celusal 500g,92,103.8,85,996.31,8553.29,18.11,2023-01,T1-2023
VTA2023000277,2023-03-10,Mendoza,Interior,Almacén Don Pedro,BEBIDAS,Coca-Cola 2.25L,34,640.99,520,0.0,21793.66,18.88,2023-03,T1-2023
VTA2023000278,2023-11-28,La_Plata,Interior,Supermercados Vea S.A.,ALMACEN,Sal Fina Celusal 500g,82,114.55,85,1103.13,8289.97,25.8,2023-11,T4-2023
VTA2023000279,2023-03-31,Córdoba,Interior,Distribuidora El Norte,LIMPIEZA,Lavandina Ayudín 1L,22,350.06,280,0.0,7701.32,20.01,2023-03,T1-2023
VTA2023000280,2023-04-05,GBA_Sur,GBA,Distribuidora Quick S.A.,LIMPIEZA,Detergente Magistral 750ml,59,368.55,320,1599.35,20145.1,13.17,2023-04,T2-2023
VTA2023000281,2023-05-17,Rosario,Interior,Almacén El Progreso,ALMACEN,Aceite Girasol Natura 1.5L,98,1287.15,980,9287.77,116852.93,23.86,2023-05,T2-2023
VTA2023000282,2023-12-08,CABA_Norte,CABA,Mayorista El Economico,LIMPIEZA,Detergente Magistral 750ml,74,400.43,320,4216.92,25414.9,20.09,2023-12,T4-2023
VTA2023000283,2023-12-27,La_Plata,Interior,Supermercados DIA % S.A.,LIMPIEZA,Jabón Polvo Ala 800g,38,586.65,450,0.0,22292.7,23.29,2023-12,T4-2023
VTA2023000284,2023-03-10,Mendoza,Interior,Supermercados Walmart Argentina,LACTEOS,Dulce Leche Verónica 400g,49,596.83,480,0.0,29244.67,19.58,2023-03,T1-2023
VTA2023000285,2023-10-09,Mendoza,Interior,Almacén El Cruce,BEBIDAS,Cerveza Quilmes 1L,43,369.62,280,0.0,15893.66,24.25,2023-10,T4-2023
VTA2023000286,2023-09-27,Mendoza,Interior,Mayorista Precio Bajo,LIMPIEZA,Lavandina Ayudín 1L,24,386.21,280,0.0,9269.04,27.5,2023-09,T3-2023
VTA2023000287,2023-02-01,GBA_Oeste,GBA,Kiosco Central,BEBIDAS,Pepsi 2L,38,517.45,420,0.0,19663.1,18.83,2023-02,T1-2023
VTA2023000288,2023-08-15,CABA_Norte,CABA,Supermercados Changomás,LACTEOS,Leche Entera La Serenísima 1L,33,302.44,220,0.0,9980.52,27.26,2023-08,T3-2023
VTA2023000289,2023-08-21,GBA_Sur,GBA,Mayorista Precio Bajo,LACTEOS,Manteca San Ignacio 200g,40,413.11,320,0.0,16524.4,22.54,2023-08,T3-2023
VTA2023000290,2023-08-25,La_Plata,Interior,Supermercado Coto S.A.,LACTEOS,Queso Cremón La Paulina 400g,18,920.8,680,0.0,16574.4,26.15,2023-08,T3-2023
VTA2023000291,2023-10-24,CABA_Norte,CABA,Carrefour Argentina S.A.,LACTEOS,Queso Cremón La Paulina 400g,39,901.07,680,0.0,35141.73,24.53,2023-10,T4-2023
VTA2023000292,2023-01-31,CABA_Norte,CABA,Distribuidora Quick S.A.,ALMACEN,Aceite Girasol Natura 1.5L,27,1227.17,980,0.0,33133.59,20.14,2023-01,T1-2023
VTA2023000293,2023-11-27,Córdoba,Interior,Maxikiosco Luz,LACTEOS,Manteca San Ignacio 200g,29,437.57,320,0.0,12689.53,26.87,2023-11,T4-2023
VTA2023000294,2023-07-12,CABA_Norte,CABA,Almacén El Cruce,BEBIDAS,Fernet Branca 750ml,39,2890.16,2450,0.0,112716.24,15.23,2023-07,T3-2023
VTA2023000295,2023-07-21,GBA_Sur,GBA,Supermercados La Anónima,ALMACEN,Harina 0000 Favorita 1kg,69,446.28,320,3613.6,27179.72,28.3,2023-07,T3-2023
VTA2023000296,2023-10-06,Córdoba,Interior,Almacén El Cruce,LACTEOS,Yogur Firme La Serenísima 190g,27,145.43,120,0.0,3926.61,17.49,2023-10,T4-2023
VTA2023000297,2023-03-21,La_Plata,Interior,Supermercados Changomás,ALMACEN,Harina 0000 Favorita 1kg,63,432.76,320,3039.71,24224.17,26.06,2023-03,T1-2023
VTA2023000298,2023-01-09,GBA_Oeste,GBA,Supermercados Changomás,ALMACEN,Azúcar Ledesma 1kg,67,363.58,280,2674.19,21685.67,22.99,2023-01,T1-2023
VTA2023000299,2023-12-27,CABA_Centro,CABA,Supermercados La Anónima,ALMACEN,Yerba Mate Playadito 500g,79,818.83,650,4639.84,60047.73,20.62,2023-12,T4-2023
