ReservaID,FechaReserva,FechaEntrada,FechaSalida,HabitacionID,TipoHabitacion,Categoria,Plan,TarifaNoche,Noches,TotalReserva,Descuento,Estado,Mercado,Origen,Nacionalidad,CanalReserva,TipoHuesped,Adultos,Ninos,EsTemporadaAlta,Mes,Trimestre
RES2023000118,2022-12-04,2023-01-02,2023-01-08,SUP038,Superior,Superior,Todo Incluido,40425.0,6,211656.7,30893.3,No Show,Otros,Chile,Otros,Booking.com,Familia,2,1,True,2023-01,T1-2023
RES2023000119,2022-12-10,2023-01-02,2023-01-03,SUP059,Superior,Superior,Todo Incluido,40425.0,1,40425.0,0.0,Check-in,Europa,Reino Unido,Europa,Expedia,Pareja,3,1,True,2023-01,T1-2023
RES2023000120,2022-12-12,2023-01-02,2023-01-03,SUI065,Suite,Lujo,Todo Incluido,63525.0,1,63525.0,0.0,Check-in,Brasil,Brasilia,Brasil,Expedia,Pareja,1,2,True,2023-01,T1-2023
RES2023000121,2022-11-15,2023-01-02,2023-01-04,STA004,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Familia,1,0,True,2023-01,T1-2023
RES2023000122,2022-11-13,2023-01-02,2023-01-07,STA029,Standard,Standard,Media Pensión,26825.0,5,134125.0,0.0,No Show,Europa,Francia,Europa,Booking.com,Individual,2,0,True,2023-01,T1-2023
RES2023000123,2022-12-29,2023-01-02,2023-01-06,STA019,Standard,Standard,Media Pensión,26825.0,4,97959.64,9340.36,Check-out,Argentina,Buenos Aires,Argentina,Directo Teléfono,Pareja,1,0,True,2023-01,T1-2023
RES2023000124,2022-10-07,2023-01-02,2023-01-03,SUP052,Superior,Superior,Solo Alojamiento,24500.0,1,22155.14,2344.86,Check-out,Europa,Francia,Europa,Agencia de Viajes,Pareja,1,0,True,2023-01,T1-2023
RES2023000125,2022-12-13,2023-01-02,2023-01-04,SUP046,Superior,Superior,Todo Incluido,40425.0,2,80850.0,0.0,Check-in,Brasil,Rio de Janeiro,Brasil,Booking.com,Grupo,1,1,True,2023-01,T1-2023
RES2023000126,2022-11-23,2023-01-02,2023-01-04,SUP058,Superior,Superior,Media Pensión,35525.0,2,71050.0,0.0,No Show,Otros,Colombia,Otros,Booking.com,Pareja,1,1,True,2023-01,T1-2023
RES2023000127,2022-12-19,2023-01-02,2023-01-04,STA016,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-out,Otros,Colombia,Otros,Booking.com,Pareja,2,0,True,2023-01,T1-2023
RES2023000128,2022-11-06,2023-01-02,2023-01-05,SUP056,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-in,Estados Unidos,Miami,Estados Unidos,Despegar.com,Pareja,1,0,True,2023-01,T1-2023
RES2023000129,2022-10-22,2023-01-02,2023-01-04,STA023,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Otros,Chile,Otros,Expedia,Individual,1,0,True,2023-01,T1-2023
RES2023000130,2022-11-14,2023-01-03,2023-01-05,FAM076,Familiar,Familiar,Solo Alojamiento,31500.0,2,63000.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Expedia,Pareja,4,2,True,2023-01,T1-2023
RES2023000131,2023-01-02,2023-01-03,2023-01-06,SUP044,Superior,Superior,Todo Incluido,40425.0,3,111959.14,9315.86,Check-out,Argentina,Tucumán,Argentina,Booking.com,Pareja,2,1,True,2023-01,T1-2023
RES2023000132,2022-12-10,2023-01-03,2023-01-06,SUP053,Superior,Superior,Todo Incluido,40425.0,3,121275.0,0.0,Check-in,Argentina,Córdoba,Argentina,Sitio Web Directo,Familia,3,1,True,2023-01,T1-2023
RES2023000133,2022-10-08,2023-01-03,2023-01-06,FAM079,Familiar,Familiar,Solo Alojamiento,31500.0,3,81398.62,13101.38,Check-out,Estados Unidos,New York,Estados Unidos,Sitio Web Directo,Pareja,1,1,True,2023-01,T1-2023
RES2023000134,2022-11-04,2023-01-03,2023-01-05,SUI071,Suite,Lujo,Media Pensión,55825.0,2,111650.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Despegar.com,Pareja,3,2,True,2023-01,T1-2023
RES2023000135,2022-12-17,2023-01-03,2023-01-08,SUP037,Superior,Superior,Solo Alojamiento,24500.0,5,122500.0,0.0,Check-out,Brasil,Brasilia,Brasil,Expedia,Pareja,2,0,True,2023-01,T1-2023
RES2023000136,2022-10-07,2023-01-03,2023-01-09,SUP057,Superior,Superior,Alojamiento + Desayuno,30625.0,6,183750.0,0.0,No Show,Estados Unidos,Los Angeles,Estados Unidos,Sitio Web Directo,Familia,2,1,True,2023-01,T1-2023
RES2023000137,2022-10-24,2023-01-03,2023-01-06,STA016,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Expedia,Pareja,2,0,True,2023-01,T1-2023
RES2023000138,2022-12-28,2023-01-03,2023-01-05,FAM077,Familiar,Familiar,Todo Incluido,51975.0,2,103950.0,0.0,Check-in,Otros,México,Otros,Sitio Web Directo,Familia,1,3,True,2023-01,T1-2023
RES2023000139,2022-11-07,2023-01-03,2023-01-07,SUP043,Superior,Superior,Alojamiento + Desayuno,30625.0,4,122500.0,0.0,Check-out,Estados Unidos,New York,Estados Unidos,Sitio Web Directo,Individual,3,0,True,2023-01,T1-2023
RES2023000140,2022-12-05,2023-01-03,2023-01-05,STA008,Standard,Standard,Media Pensión,26825.0,2,53650.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Sitio Web Directo,Grupo,1,0,True,2023-01,T1-2023
RES2023000141,2022-11-09,2023-01-03,2023-01-07,SUP041,Superior,Superior,Todo Incluido,40425.0,4,161700.0,0.0,Check-out,Brasil,São Paulo,Brasil,Booking.com,Pareja,1,0,True,2023-01,T1-2023
RES2023000142,2022-11-12,2023-01-03,2023-01-04,FAM073,Familiar,Familiar,Media Pensión,45675.0,1,45675.0,0.0,Check-in,Argentina,Mendoza,Argentina,Booking.com,Individual,3,3,True,2023-01,T1-2023
RES2023000143,2022-11-14,2023-01-03,2023-01-04,STA019,Standard,Standard,Todo Incluido,30525.0,1,30525.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Booking.com,Familia,1,0,True,2023-01,T1-2023
RES2023000144,2022-11-23,2023-01-03,2023-01-06,STA013,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-out,Estados Unidos,New York,Estados Unidos,Sitio Web Directo,Pareja,1,0,True,2023-01,T1-2023
RES2023000145,2022-11-11,2023-01-03,2023-01-08,STA020,Standard,Standard,Solo Alojamiento,18500.0,5,92500.0,0.0,Check-in,Estados Unidos,Los Angeles,Estados Unidos,Sitio Web Directo,Individual,1,0,True,2023-01,T1-2023
RES2023000146,2022-10-24,2023-01-03,2023-01-10,SUI063,Suite,Lujo,Todo Incluido,63525.0,7,444675.0,0.0,Cancelada,Argentina,Buenos Aires,Argentina,Expedia,Familia,4,1,True,2023-01,T1-2023
RES2023000147,2022-12-08,2023-01-03,2023-01-06,STA014,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Argentina,Córdoba,Argentina,Booking.com,Pareja,1,0,True,2023-01,T1-2023
RES2023000148,2022-11-30,2023-01-03,2023-01-07,SUP060,Superior,Superior,Solo Alojamiento,24500.0,4,98000.0,0.0,Check-out,Europa,España,Europa,Despegar.com,Familia,3,0,True,2023-01,T1-2023
RES2023000149,2022-12-06,2023-01-03,2023-01-08,STA025,Standard,Standard,Solo Alojamiento,18500.0,5,92500.0,0.0,Check-out,Europa,Italia,Europa,Directo Teléfono,Individual,1,0,True,2023-01,T1-2023
RES2023000150,2022-12-27,2023-01-03,2023-01-05,SUP040,Superior,Superior,Media Pensión,35525.0,2,60596.29,10453.71,No Show,Estados Unidos,New York,Estados Unidos,Expedia,Grupo,3,0,True,2023-01,T1-2023
RES2023000151,2022-11-20,2023-01-03,2023-01-06,STA002,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Booking.com,Individual,1,0,True,2023-01,T1-2023
RES2023000152,2022-10-20,2023-01-03,2023-01-04,STA009,Standard,Standard,Solo Alojamiento,18500.0,1,18500.0,0.0,Check-out,Brasil,São Paulo,Brasil,Booking.com,Grupo,2,0,True,2023-01,T1-2023
RES2023000153,2022-10-11,2023-01-03,2023-01-06,SUP049,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Cancelada,Brasil,Brasilia,Brasil,Booking.com,Pareja,1,0,True,2023-01,T1-2023
RES2023000154,2022-11-18,2023-01-03,2023-01-06,STA006,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-in,Brasil,São Paulo,Brasil,Sitio Web Directo,Pareja,1,0,True,2023-01,T1-2023
RES2023000155,2022-11-08,2023-01-03,2023-01-08,SUP056,Superior,Superior,Todo Incluido,40425.0,5,202125.0,0.0,Check-in,Argentina,Tucumán,Argentina,Sitio Web Directo,Grupo,2,1,True,2023-01,T1-2023
RES2023000156,2023-01-01,2023-01-03,2023-01-06,STA024,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-out,Europa,Reino Unido,Europa,Directo Teléfono,Familia,1,0,True,2023-01,T1-2023
RES2023000157,2022-12-09,2023-01-03,2023-01-06,STA032,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Brasil,São Paulo,Brasil,Directo Teléfono,Pareja,2,0,True,2023-01,T1-2023
RES2023000158,2022-12-24,2023-01-03,2023-01-05,SUI070,Suite,Lujo,Media Pensión,55825.0,2,111650.0,0.0,Check-out,Argentina,Santa Fe,Argentina,Sitio Web Directo,Pareja,4,0,True,2023-01,T1-2023
RES2023000159,2022-11-19,2023-01-03,2023-01-10,SUP055,Superior,Superior,Todo Incluido,40425.0,7,282975.0,0.0,No Show,Estados Unidos,Miami,Estados Unidos,Booking.com,Grupo,2,0,True,2023-01,T1-2023
RES2023000160,2022-12-26,2023-01-03,2023-01-05,SUP052,Superior,Superior,Media Pensión,35525.0,2,67461.75,3588.25,Cancelada,Otros,Colombia,Otros,Despegar.com,Pareja,3,0,True,2023-01,T1-2023
RES2023000161,2022-11-11,2023-01-03,2023-01-06,STA001,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Sitio Web Directo,Familia,2,0,True,2023-01,T1-2023
RES2023000162,2022-10-08,2023-01-03,2023-01-05,SUP058,Superior,Superior,Alojamiento + Desayuno,30625.0,2,61250.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Booking.com,Familia,3,1,True,2023-01,T1-2023
RES2023000163,2022-10-21,2023-01-03,2023-01-08,STA011,Standard,Standard,Media Pensión,26825.0,5,134125.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Expedia,Grupo,2,0,True,2023-01,T1-2023
RES2023000164,2022-12-15,2023-01-03,2023-01-05,STA012,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-in,Estados Unidos,New York,Estados Unidos,Booking.com,Grupo,2,0,True,2023-01,T1-2023
RES2023000165,2022-12-18,2023-01-03,2023-01-08,SUP042,Superior,Superior,Alojamiento + Desayuno,30625.0,5,144681.25,8443.75,Check-in,Otros,Chile,Otros,Expedia,Pareja,2,0,True,2023-01,T1-2023
RES2023000166,2022-10-31,2023-01-03,2023-01-07,SUP046,Superior,Superior,Media Pensión,35525.0,4,142100.0,0.0,Check-out,Otros,México,Otros,Sitio Web Directo,Familia,3,0,True,2023-01,T1-2023
RES2023000167,2022-11-08,2023-01-03,2023-01-05,SUI068,Suite,Lujo,Media Pensión,55825.0,2,111650.0,0.0,Cancelada,Europa,Reino Unido,Europa,Sitio Web Directo,Pareja,4,2,True,2023-01,T1-2023
RES2023000168,2022-12-24,2023-01-03,2023-01-10,SUP050,Superior,Superior,Alojamiento + Desayuno,30625.0,7,214375.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Booking.com,Pareja,2,1,True,2023-01,T1-2023
RES2023000169,2022-12-12,2023-01-03,2023-01-05,STA010,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-out,Europa,Italia,Europa,Sitio Web Directo,Pareja,2,0,True,2023-01,T1-2023
RES2023000170,2022-12-31,2023-01-03,2023-01-06,SUI067,Suite,Lujo,Media Pensión,55825.0,3,148873.27,18601.73,Check-in,Otros,México,Otros,Agencia de Viajes,Pareja,1,1,True,2023-01,T1-2023
RES2023000171,2022-10-19,2023-01-03,2023-01-08,STA031,Standard,Standard,Todo Incluido,30525.0,5,152625.0,0.0,Check-out,Brasil,São Paulo,Brasil,Agencia de Viajes,Individual,2,0,True,2023-01,T1-2023
RES2023000172,2022-12-05,2023-01-03,2023-01-06,SUI072,Suite,Lujo,Solo Alojamiento,38500.0,3,115500.0,0.0,Check-out,Otros,Uruguay,Otros,Expedia,Grupo,1,1,True,2023-01,T1-2023
RES2023000173,2022-12-17,2023-01-03,2023-01-06,STA027,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Europa,Alemania,Europa,Sitio Web Directo,Pareja,2,0,True,2023-01,T1-2023
RES2023000174,2022-10-24,2023-01-03,2023-01-08,SUP045,Superior,Superior,Alojamiento + Desayuno,30625.0,5,153125.0,0.0,Check-out,Otros,Chile,Otros,Despegar.com,Pareja,1,0,True,2023-01,T1-2023
RES2023000175,2022-12-23,2023-01-03,2023-01-07,SUI062,Suite,Lujo,Todo Incluido,63525.0,4,254100.0,0.0,Check-in,Otros,México,Otros,Booking.com,Pareja,3,0,True,2023-01,T1-2023
RES2023000176,2022-12-09,2023-01-03,2023-01-06,STA005,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Sitio Web Directo,Familia,1,0,True,2023-01,T1-2023
RES2023000177,2022-10-29,2023-01-03,2023-01-05,SUI061,Suite,Lujo,Todo Incluido,63525.0,2,127050.0,0.0,Cancelada,Argentina,Buenos Aires,Argentina,Agencia de Viajes,Familia,4,2,True,2023-01,T1-2023
RES2023000178,2022-11-13,2023-01-03,2023-01-04,STA015,Standard,Standard,Alojamiento + Desayuno,23125.0,1,23125.0,0.0,Check-in,Argentina,Córdoba,Argentina,Expedia,Pareja,1,0,True,2023-01,T1-2023
RES2023000179,2022-10-20,2023-01-03,2023-01-04,STA023,Standard,Standard,Alojamiento + Desayuno,23125.0,1,23125.0,0.0,Check-in,Estados Unidos,Los Angeles,Estados Unidos,Booking.com,Familia,1,0,True,2023-01,T1-2023
RES2023000180,2022-11-22,2023-01-03,2023-01-06,SUP054,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Pareja,2,0,True,2023-01,T1-2023
RES2023000181,2022-12-02,2023-01-03,2023-01-07,SUP038,Superior,Superior,Alojamiento + Desayuno,30625.0,4,122500.0,0.0,Check-in,Brasil,Brasilia,Brasil,Sitio Web Directo,Pareja,1,0,True,2023-01,T1-2023
RES2023000182,2022-10-29,2023-01-03,2023-01-07,STA028,Standard,Standard,Media Pensión,26825.0,4,107300.0,0.0,Check-in,Estados Unidos,New York,Estados Unidos,Booking.com,Individual,2,0,True,2023-01,T1-2023
RES2023000183,2022-11-23,2023-01-03,2023-01-06,FAM080,Familiar,Familiar,Media Pensión,45675.0,3,137025.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Sitio Web Directo,Familia,2,0,True,2023-01,T1-2023
RES2023000184,2022-11-21,2023-01-03,2023-01-06,STA021,Standard,Standard,Alojamiento + Desayuno,23125.0,3,62410.94,6964.06,Check-in,Argentina,Santa Fe,Argentina,Expedia,Familia,2,0,True,2023-01,T1-2023
RES2023000185,2022-11-02,2023-01-03,2023-01-06,STA007,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-in,Argentina,Santa Fe,Argentina,Booking.com,Pareja,2,0,True,2023-01,T1-2023
RES2023000186,2022-10-25,2023-01-03,2023-01-07,STA030,Standard,Standard,Media Pensión,26825.0,4,98625.09,8674.91,Check-out,Estados Unidos,New York,Estados Unidos,Booking.com,Pareja,2,0,True,2023-01,T1-2023
RES2023000187,2022-11-30,2023-01-03,2023-01-06,STA035,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Otros,México,Otros,Sitio Web Directo,Pareja,2,0,True,2023-01,T1-2023
RES2023000188,2022-11-16,2023-01-03,2023-01-06,STA018,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Brasil,São Paulo,Brasil,Agencia de Viajes,Pareja,2,0,True,2023-01,T1-2023
RES2023000189,2022-12-21,2023-01-03,2023-01-08,SUI069,Suite,Lujo,Todo Incluido,63525.0,5,317625.0,0.0,Check-in,Europa,Francia,Europa,Sitio Web Directo,Pareja,3,1,True,2023-01,T1-2023
RES2023000190,2022-12-06,2023-01-03,2023-01-06,STA034,Standard,Standard,Todo Incluido,30525.0,3,84024.25,7550.75,Check-out,Otros,Colombia,Otros,Booking.com,Pareja,2,0,True,2023-01,T1-2023
RES2023000191,2022-11-26,2023-01-03,2023-01-07,SUP059,Superior,Superior,Media Pensión,35525.0,4,142100.0,0.0,Check-out,Brasil,Brasilia,Brasil,Booking.com,Familia,1,1,True,2023-01,T1-2023
RES2023000192,2022-10-25,2023-01-03,2023-01-10,STA026,Standard,Standard,Alojamiento + Desayuno,23125.0,7,161875.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Despegar.com,Grupo,1,0,True,2023-01,T1-2023
RES2023000193,2022-12-26,2023-01-04,2023-01-06,SUP038,Superior,Superior,Todo Incluido,40425.0,2,80850.0,0.0,Check-out,Europa,Reino Unido,Europa,Sitio Web Directo,Pareja,2,0,True,2023-01,T1-2023
RES2023000194,2022-12-29,2023-01-04,2023-01-09,STA026,Standard,Standard,Alojamiento + Desayuno,23125.0,5,115625.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Despegar.com,Grupo,2,0,True,2023-01,T1-2023
RES2023000195,2022-10-24,2023-01-04,2023-01-05,SUP052,Superior,Superior,Media Pensión,35525.0,1,31854.51,3670.49,No Show,Argentina,Córdoba,Argentina,Despegar.com,Familia,2,0,True,2023-01,T1-2023
RES2023000196,2022-10-08,2023-01-04,2023-01-07,FAM077,Familiar,Familiar,Alojamiento + Desayuno,39375.0,3,118125.0,0.0,Check-in,Otros,México,Otros,Despegar.com,Familia,1,2,True,2023-01,T1-2023
RES2023000197,2022-11-27,2023-01-04,2023-01-07,SUP057,Superior,Superior,Todo Incluido,40425.0,3,121275.0,0.0,Check-out,Estados Unidos,New York,Estados Unidos,Expedia,Pareja,2,1,True,2023-01,T1-2023
RES2023000198,2022-10-12,2023-01-04,2023-01-09,STA030,Standard,Standard,Solo Alojamiento,18500.0,5,92500.0,0.0,Check-out,Otros,Uruguay,Otros,Booking.com,Individual,1,0,True,2023-01,T1-2023
RES2023000199,2022-11-10,2023-01-04,2023-01-05,SUP045,Superior,Superior,Todo Incluido,40425.0,1,40425.0,0.0,No Show,Brasil,São Paulo,Brasil,Sitio Web Directo,Pareja,3,1,True,2023-01,T1-2023
RES2023000200,2022-10-23,2023-01-04,2023-01-06,SUP050,Superior,Superior,Solo Alojamiento,24500.0,2,49000.0,0.0,Check-out,Brasil,São Paulo,Brasil,Agencia de Viajes,Familia,1,0,True,2023-01,T1-2023
RES2023000201,2022-12-11,2023-01-04,2023-01-06,STA002,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,No Show,Argentina,Santa Fe,Argentina,Booking.com,Individual,2,0,True,2023-01,T1-2023
RES2023000202,2022-10-23,2023-01-04,2023-01-08,SUP055,Superior,Superior,Alojamiento + Desayuno,30625.0,4,122500.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Booking.com,Pareja,1,1,True,2023-01,T1-2023
RES2023000203,2022-12-09,2023-01-04,2023-01-05,SUP046,Superior,Superior,Alojamiento + Desayuno,30625.0,1,30625.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Sitio Web Directo,Pareja,3,0,True,2023-01,T1-2023
RES2023000204,2022-12-22,2023-01-04,2023-01-05,FAM073,Familiar,Familiar,Solo Alojamiento,31500.0,1,31500.0,0.0,Check-in,Europa,España,Europa,Agencia de Viajes,Familia,3,3,True,2023-01,T1-2023
RES2023000205,2022-10-31,2023-01-04,2023-01-09,STA023,Standard,Standard,Solo Alojamiento,18500.0,5,83824.88,8675.12,Check-out,Estados Unidos,New York,Estados Unidos,Booking.com,Individual,2,0,True,2023-01,T1-2023
RES2023000206,2022-12-19,2023-01-04,2023-01-07,SUP040,Superior,Superior,Media Pensión,35525.0,3,106575.0,0.0,Check-out,Argentina,Tucumán,Argentina,Sitio Web Directo,Familia,1,0,True,2023-01,T1-2023
RES2023000207,2022-11-27,2023-01-04,2023-01-05,SUP054,Superior,Superior,Todo Incluido,40425.0,1,40425.0,0.0,Check-out,Europa,Alemania,Europa,Agencia de Viajes,Familia,3,0,True,2023-01,T1-2023
RES2023000208,2022-12-13,2023-01-04,2023-01-08,SUP053,Superior,Superior,Media Pensión,35525.0,4,142100.0,0.0,Check-out,Europa,Reino Unido,Europa,Expedia,Grupo,2,0,True,2023-01,T1-2023
RES2023000209,2023-01-02,2023-01-04,2023-01-05,SUP058,Superior,Superior,Media Pensión,35525.0,1,35525.0,0.0,Check-out,Europa,Reino Unido,Europa,Expedia,Individual,3,0,True,2023-01,T1-2023
RES2023000210,2022-10-24,2023-01-04,2023-01-06,SUP051,Superior,Superior,Media Pensión,35525.0,2,71050.0,0.0,Check-out,Europa,Francia,Europa,Sitio Web Directo,Pareja,3,1,True,2023-01,T1-2023
RES2023000211,2022-10-31,2023-01-04,2023-01-07,SUP059,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Argentina,Tucumán,Argentina,Expedia,Pareja,1,1,True,2023-01,T1-2023
RES2023000212,2022-12-28,2023-01-04,2023-01-07,FAM078,Familiar,Familiar,Todo Incluido,51975.0,3,155925.0,0.0,Check-out,Brasil,São Paulo,Brasil,Sitio Web Directo,Individual,3,1,True,2023-01,T1-2023
RES2023000213,2022-12-08,2023-01-04,2023-01-06,SUI068,Suite,Lujo,Todo Incluido,63525.0,2,127050.0,0.0,Check-out,Otros,Uruguay,Otros,Agencia de Viajes,Individual,4,1,True,2023-01,T1-2023
RES2023000214,2022-11-18,2023-01-04,2023-01-06,SUP060,Superior,Superior,Media Pensión,35525.0,2,71050.0,0.0,Check-in,Brasil,Brasilia,Brasil,Sitio Web Directo,Pareja,3,0,True,2023-01,T1-2023
RES2023000215,2022-11-05,2023-01-04,2023-01-08,STA029,Standard,Standard,Todo Incluido,30525.0,4,122100.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Despegar.com,Pareja,1,0,True,2023-01,T1-2023
RES2023000216,2022-10-28,2023-01-04,2023-01-08,SUI061,Suite,Lujo,Media Pensión,55825.0,4,223300.0,0.0,Check-in,Brasil,Rio de Janeiro,Brasil,Booking.com,Pareja,1,1,True,2023-01,T1-2023
RES2023000217,2022-11-30,2023-01-04,2023-01-09,STA021,Standard,Standard,Solo Alojamiento,18500.0,5,92500.0,0.0,Cancelada,Otros,Uruguay,Otros,Directo Teléfono,Grupo,1,0,True,2023-01,T1-2023
RES2023000218,2022-10-30,2023-01-04,2023-01-05,STA019,Standard,Standard,Solo Alojamiento,18500.0,1,18500.0,0.0,Check-out,Estados Unidos,New York,Estados Unidos,Sitio Web Directo,Familia,1,0,True,2023-01,T1-2023
RES2023000219,2022-10-09,2023-01-04,2023-01-11,STA010,Standard,Standard,Solo Alojamiento,18500.0,7,129500.0,0.0,Cancelada,Otros,Uruguay,Otros,Sitio Web Directo,Grupo,1,0,True,2023-01,T1-2023
RES2023000220,2022-12-30,2023-01-04,2023-01-05,STA025,Standard,Standard,Todo Incluido,30525.0,1,30525.0,0.0,Check-out,Argentina,Mendoza,Argentina,Booking.com,Individual,2,0,True,2023-01,T1-2023
RES2023000221,2022-11-03,2023-01-04,2023-01-07,STA035,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,No Show,Otros,México,Otros,Booking.com,Familia,1,0,True,2023-01,T1-2023
RES2023000222,2022-11-02,2023-01-04,2023-01-07,SUP043,Superior,Superior,Todo Incluido,40425.0,3,121275.0,0.0,Check-out,Brasil,São Paulo,Brasil,Sitio Web Directo,Pareja,2,1,True,2023-01,T1-2023
RES2023000223,2022-10-31,2023-01-04,2023-01-05,STA001,Standard,Standard,Todo Incluido,30525.0,1,30525.0,0.0,Check-out,Otros,Uruguay,Otros,Booking.com,Pareja,2,0,True,2023-01,T1-2023
RES2023000224,2022-11-18,2023-01-04,2023-01-06,STA013,Standard,Standard,Media Pensión,26825.0,2,49811.56,3838.44,Check-out,Argentina,Santa Fe,Argentina,Sitio Web Directo,Individual,1,0,True,2023-01,T1-2023
RES2023000225,2022-12-13,2023-01-04,2023-01-07,SUI062,Suite,Lujo,Todo Incluido,63525.0,3,190575.0,0.0,Check-out,Otros,Colombia,Otros,Sitio Web Directo,Pareja,2,2,True,2023-01,T1-2023
RES2023000226,2022-11-15,2023-01-04,2023-01-07,FAM075,Familiar,Familiar,Todo Incluido,51975.0,3,155925.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Pareja,5,0,True,2023-01,T1-2023
RES2023000227,2022-12-15,2023-01-04,2023-01-06,SUI072,Suite,Lujo,Media Pensión,55825.0,2,111650.0,0.0,Check-out,Otros,Uruguay,Otros,Directo Teléfono,Individual,3,2,True,2023-01,T1-2023
RES2023000228,2022-10-30,2023-01-04,2023-01-05,STA014,Standard,Standard,Media Pensión,26825.0,1,26825.0,0.0,Check-in,Estados Unidos,New York,Estados Unidos,Sitio Web Directo,Pareja,2,0,True,2023-01,T1-2023
RES2023000229,2022-11-28,2023-01-04,2023-01-07,STA017,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-in,Europa,Italia,Europa,Expedia,Individual,1,0,True,2023-01,T1-2023
RES2023000230,2022-12-26,2023-01-04,2023-01-07,STA020,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-out,Europa,España,Europa,Despegar.com,Pareja,1,0,True,2023-01,T1-2023
